predict_date,predict_quantity
201711,399.52473382647065
201711,370.8132416766917
201711,432.7387804673358
201711,224.55454707932634
201711,197.0649481792806
201711,299.0368836277082
201711,203.13589787698467
201711,157.00564553741097
201711,263.57160169377727
201711,614.5089622729588
201711,210.3764428698062
201711,4551.896481492791
201711,308.9773424419438
201711,212.44087228770755
201711,447.2089983951775
201711,138.484361017641
201711,343.37716993856134
201711,143.84350911767825
201711,385.9841120767503
201711,590.6916175484971
201711,1190.102341843592
201711,1425.6909333784188
201711,479.17726290764676
201711,435.8316275538803
201711,451.7115915242867
201711,523.9375493012374
201711,432.06549819765445
201711,127.86830864766141
201711,120.88342211681251
201711,756.4162209932233
201711,226.60341210512888
201711,3163.265568689188
201711,274.773742648865
201711,4437.859050013804
201711,638.5916543548744
201711,1115.6995176591595
201711,779.43049425649
201711,1260.5865390614963
201711,663.3665389617876
201711,25.514593597659115
201711,209.17107314140233
201711,143.25712204029182
201711,856.9733554291944
201711,161.33788156326872
201711,347.3788150555422
201711,140.2871416887898
201711,840.1461904133973
201711,314.2633158238691
201711,95.72335300246986
201711,256.8440965974759
201711,2844.450916667823
201711,114.06795738149316
201711,447.6279487438382
201711,76.51916445089695
201711,2110.4370673722997
201711,536.5607909255199
201711,306.788416000135
201711,225.20247640685665
201711,603.0013782930773
201711,321.5964676250701
201711,226.60384019737143
201711,71.20674803012443
201711,262.1082985708076
201711,458.7391281184377
201711,442.316030959448
201711,605.9043326286971
201711,389.6204982835608
201711,247.0704191074788
201711,91.28085687957973
201711,896.0176283642407
201711,40.49222982612889
201711,400.0898307928745
201711,634.7462048362557
201711,280.61645112024473
201711,85.61134202026685
201711,415.09060515146996
201711,367.09756390700045
201711,1307.0806550459874
201711,436.5586548988849
201711,604.2166532274572
201711,923.6538525319343
201711,399.77766870700543
201711,687.2710527648669
201711,221.97447668237908
201711,685.062059536084
201711,461.80451253070675
201711,2357.8605449538327
201711,1001.9629122957859
201711,185.45837035201967
201711,218.01701221151075
201711,321.58316569614675
201711,120.0470953807519
201711,1007.3281984772885
201711,69.45420506431728
201711,568.3059497790866
201711,109.39801277011294
201711,576.7921986783231
201711,628.7126488656858
201711,258.5907340539726
201711,509.21270209906976
201711,220.42208149323295
201711,976.177418322114
201711,343.9940871014312
201711,200.44168582792693
201711,469.6952445738455
201711,3878.83979846827
201711,213.06022295318328
201711,1335.6147733803787
201711,783.7782653565122
201711,679.6713307342812
201711,1538.8707224517627
201711,57.77132179072845
201711,104.35090960958945
201711,187.73361379191377
201711,97.10825866547566
201711,63.79142715043035
201711,145.57479485525607
201711,270.8310720977621
201711,271.85349161971084
201711,502.153483440106
201711,278.0263182453391
201711,142.97997173409433
201711,194.82862366389958
201711,236.36144242275344
201711,219.45951019766068
201711,326.120035430355
201711,1445.3099457268445
201711,155.68997604585147
201711,288.28027196751015
201711,705.2127720079493
201711,602.8820992155743
201711,1145.0427589156368
201711,62.80036337810409
201711,1417.4405646269283
201711,1522.4643795509603
201711,163.74697353129773
201711,147.5117692977671
201711,422.6712301706801
201711,305.4338026808392
201711,419.2916590280506
