predict_date,predict_quantity
201711,285.5654463682332
201711,588.281562295157
201711,630.4793522850576
201711,258.682577275838
201711,567.3398593355009
201711,430.7570974428676
201711,234.92617742821125
201711,157.10820973704938
201711,487.5311626566317
201711,541.3355679021894
201711,208.21569570735076
201711,3879.201428811584
201711,749.4812980151785
201711,239.58003952346198
201711,555.4482459635244
201711,179.49558655107302
201711,422.59062021214714
201711,289.0156330450599
201711,629.4018566858565
201711,1008.9740674175544
201711,1199.178344775741
201711,1108.9573855471656
201711,924.3085175343347
201711,674.4159035787818
201711,577.465674978846
201711,1187.9065014626126
201711,1050.4627648443102
201711,223.9761865155734
201711,180.06666611650073
201711,1095.0168599839935
201711,246.15064355226133
201711,3727.959493591707
201711,566.0477208352538
201711,5070.431955456772
201711,490.61590020320796
201711,1979.649571747531
201711,1352.0126532225445
201711,2039.4182789628298
201711,1126.7872367355092
201711,34.520524540131966
201711,311.4649465688484
201711,233.74109488226998
201711,606.4176290933735
201711,203.33900972307683
201711,477.045862787039
201711,257.24214005937483
201711,1120.6742548325208
201711,492.7211380773503
201711,185.12562368772817
201711,476.54440387953474
201711,3967.5701273063146
201711,209.95611757257464
201711,563.6170654216808
201711,140.9356227516098
201711,3076.139585467962
201711,1094.0910273921565
201711,637.3805818815316
201711,262.0130438429328
201711,702.4108566594629
201711,484.31829764110734
201711,293.80567956063464
201711,123.27733602924818
201711,281.2197647614725
201711,559.9664749112441
201711,605.0717943225017
201711,803.3417371544115
201711,526.721667779431
201711,257.4838895078301
201711,51.545071852835044
201711,825.5972428154934
201711,66.0677108048894
201711,683.8860832765371
201711,549.1514870258263
201711,530.36433426718
201711,157.02106345894663
201711,961.9941580358761
201711,775.5106714101312
201711,728.5520158497856
201711,656.7069750434804
201711,687.030109100477
201711,583.7556520764183
201711,395.2573313328936
201711,999.9372823598592
201711,424.6751590945978
201711,1154.8272884722014
201711,616.2487980136058
201711,2653.9946852379917
201711,1273.2825695670351
201711,238.5237402081455
201711,280.2133851195082
201711,276.0882459878011
201711,280.1479126866504
201711,1207.4734204779054
201711,105.33726458636004
201711,688.8437614012154
201711,126.54008472706425
201711,1211.5220722522963
201711,960.890593788638
201711,469.1164396172176
201711,726.1538108735797
201711,469.6549745420334
201711,1507.521707024114
201711,477.3270582759791
201711,355.62886416093227
201711,815.4251302855705
201711,6177.477082441561
201711,667.2473591358042
201711,1547.6541530611444
201711,1106.9788625492315
201711,1191.3663186099152
201711,1818.930618181313
201711,60.12861301871588
201711,165.01198518062367
201711,122.2184062509881
201711,157.0614001065925
201711,91.53796562307109
201711,504.88172441052666
201711,292.73923299397836
201711,740.3244226585189
201711,529.4793656543384
201711,671.5095374082277
201711,312.07550805330294
201711,437.2248023305742
201711,339.89625202915533
201711,495.6003863700693
201711,412.17586269852154
201711,3587.4448515776785
201711,340.18747373713137
201711,314.50815309150664
201711,1435.510069905379
201711,1328.1560831577337
201711,1717.8260368296926
201711,67.99715203251759
201711,1736.3177970961738
201711,1423.3226160975544
201711,183.29082960721593
201711,231.98265078569392
201711,519.5526665841513
201711,482.0429153459593
201711,707.3696409284422
