predict_date,predict_quantity
201711,174.1511186564445
201711,225.7725688722739
201711,169.0676066464842
201711,157.99853320124836
201711,155.8479131825277
201711,210.6121975210849
201711,150.1349676486287
201711,94.66435347554918
201711,307.7746818736101
201711,280.1894246653109
201711,112.7993022337867
201711,2266.2444352917682
201711,78.5505969785556
201711,101.45808714136291
201711,422.7970433400685
201711,108.20477736681322
201711,243.54987342758693
201711,120.29436128039112
201711,179.2873505583287
201711,232.48785488908342
201711,634.128635844888
201711,367.88199445137064
201711,441.5240128974057
201711,519.5514969951518
201711,268.1227690178362
201711,186.9101063422182
201711,318.50901942646124
201711,47.81230550953264
201711,157.3354505548507
201711,367.80583834666265
201711,130.71461278113188
201711,2285.5772836918636
201711,116.1967781243382
201711,2861.933353951096
201711,346.39663653480255
201711,1065.7116966403034
201711,674.1667158546755
201711,545.5394096773564
201711,493.7978999685864
201711,56.54700255965155
201711,143.72736942437677
201711,90.2054338237194
201711,456.40081276986393
201711,104.43511307017893
201711,283.3205445444673
201711,124.50673523467154
201711,774.2880466493896
201711,186.59831574288398
201711,96.69006585327125
201711,108.49397455341294
201711,1649.9129408380818
201711,56.19786792785703
201711,208.79534789183282
201711,101.99102393342166
201711,2083.173153686727
201711,394.59331999998454
201711,97.19415121243036
201711,62.769396079936804
201711,208.76827852489677
201711,157.00955217232496
201711,84.80042996125447
201711,83.13331921546543
201711,145.4093023153538
201711,165.62764580285562
201711,157.60932874431023
201711,433.3922051838502
201711,147.39802583014227
201711,96.37539678929214
201711,46.03623724689077
201711,368.3495984863744
201711,56.76841292127048
201711,136.1179597346965
201711,341.5993013911041
201711,97.55984557782767
201711,67.76124364060058
201711,327.0758605906524
201711,164.93682763902132
201711,382.81354880502977
201711,243.16816515936455
201711,161.00441391691848
201711,190.1543567848444
201711,129.80890083865216
201711,409.0800031381107
201711,87.2784521927157
201711,294.3318622688299
201711,396.21066160474606
201711,1102.931748621146
201711,785.9442307837378
201711,97.33564024502185
201711,215.61745942541276
201711,84.75473381729772
201711,130.38910564079794
201711,531.9986518895964
201711,82.70061069653947
201711,271.5448119314247
201711,84.88611666283875
201711,455.86367382686166
201711,526.29473766082
201711,140.4898823510701
201711,190.48245421364322
201711,176.83078583024084
201711,401.54218768889575
201711,145.8555366115931
201711,92.09985758027608
201711,187.0892726690695
201711,2368.8889684516957
201711,264.7228153956127
201711,897.7742656217499
201711,542.748981499848
201711,672.6157642643483
201711,835.8817430474896
201711,89.67975450976786
201711,69.24804361507249
201711,111.65658474365912
201711,94.83239015041393
201711,110.88150872808063
201711,172.63742509337618
201711,96.7500504891317
201711,109.95259008124012
201711,160.7973990803607
201711,163.68040991879363
201711,116.9881313071823
201711,266.2983895613675
201711,157.93448804938467
201711,101.88812980372502
201711,254.90355892681876
201711,1380.3366324730514
201711,324.3318137808482
201711,167.52562651097168
201711,496.6257542526561
201711,702.7759347163322
201711,1146.3222751877013
201711,71.29030821426832
201711,1311.6870739703527
201711,1229.722372069751
201711,63.43760132482194
201711,74.10592309218417
201711,246.69516934568938
201711,113.64153123879271
201711,419.3870605706679
