predict_date,class_id,predict_quantity
201711,103507,204
201711,124140,291
201711,125403,179
201711,136916,184
201711,169673,166
201711,175962,264
201711,178529,164
201711,186250,91
201711,194201,412
201711,194450,305
201711,198427,112
201711,206765,2327
201711,209945,112
201711,219195,139
201711,221795,433
201711,245609,135
201711,248352,290
201711,249875,156
201711,250658,207
201711,265980,226
201711,270690,663
201711,281301,371
201711,281792,534
201711,289386,502
201711,289403,303
201711,290854,234
201711,291086,355
201711,291514,55
201711,302513,188
201711,304458,422
201711,308913,155
201711,321683,2453
201711,340175,124
201711,347384,3199
201711,348641,379
201711,349023,1048
201711,350259,652
201711,354068,517
201711,356986,527
201711,359378,69
201711,360648,176
201711,376193,98
201711,378356,468
201711,378536,116
201711,379265,344
201711,379876,151
201711,384924,853
201711,392593,213
201711,395234,112
201711,401052,152
201711,409854,1857
201711,412240,77
201711,416749,226
201711,417803,129
201711,425432,2067
201711,436105,482
201711,437063,107
201711,437598,81
201711,453752,215
201711,468392,164
201711,472603,93
201711,475895,109
201711,481950,170
201711,482497,197
201711,492952,169
201711,496459,429
201711,501564,165
201711,510309,106
201711,516750,59
201711,526401,428
201711,527765,74
201711,527809,176
201711,540712,374
201711,559132,120
201711,560265,88
201711,569154,396
201711,576298,204
201711,580470,453
201711,580634,276
201711,587678,181
201711,591790,220
201711,597927,160
201711,603972,458
201711,612523,125
201711,614059,372
201711,619401,434
201711,621073,1166
201711,628041,822
201711,649213,120
201711,651347,250
201711,651782,89
201711,653436,187
201711,654134,570
201711,671482,101
201711,682651,311
201711,683364,94
201711,687270,457
201711,692703,609
201711,693436,158
201711,713651,216
201711,714150,211
201711,714152,479
201711,714860,153
201711,725137,99
201711,732758,181
201711,735971,2261
201711,736094,258
201711,739296,911
201711,741152,644
201711,743957,748
201711,745137,952
201711,750340,105
201711,760412,76
201711,786351,116
201711,789290,87
201711,810398,126
201711,815230,186
201711,819061,116
201711,842246,132
201711,851857,174
201711,854079,178
201711,854548,136
201711,861459,279
201711,871642,176
201711,872180,140
201711,883691,285
201711,890189,1431
201711,905061,397
201711,905745,211
201711,914348,549
201711,923841,711
201711,924154,1328
201711,948936,82
201711,950264,1374
201711,953842,1172
201711,961362,82
201711,961962,91
201711,963845,230
201711,973106,121
201711,978089,452
