predict_date,class_id,predict_quantity
201711,103507,197
201711,124140,274
201711,125403,170
201711,136916,175
201711,169673,156
201711,175962,249
201711,178529,156
201711,186250,87
201711,194201,388
201711,194450,297
201711,198427,105
201711,206765,2249
201711,209945,106
201711,219195,132
201711,221795,402
201711,245609,126
201711,248352,272
201711,249875,146
201711,250658,197
201711,265980,212
201711,270690,634
201711,281301,357
201711,281792,503
201711,289386,483
201711,289403,287
201711,290854,221
201711,291086,335
201711,291514,52
201711,302513,179
201711,304458,402
201711,308913,146
201711,321683,2352
201711,340175,117
201711,347384,3048
201711,348641,363
201711,349023,998
201711,350259,607
201711,354068,493
201711,356986,500
201711,359378,65
201711,360648,166
201711,376193,92
201711,378356,449
201711,378536,110
201711,379265,323
201711,379876,146
201711,384924,805
201711,392593,200
201711,395234,106
201711,401052,143
201711,409854,1759
201711,412240,73
201711,416749,214
201711,417803,121
201711,425432,1986
201711,436105,460
201711,437063,102
201711,437598,78
201711,453752,206
201711,468392,155
201711,472603,85
201711,475895,104
201711,481950,161
201711,482497,186
201711,492952,160
201711,496459,403
201711,501564,158
201711,510309,102
201711,516750,55
201711,526401,409
201711,527765,70
201711,527809,166
201711,540712,348
201711,559132,114
201711,560265,84
201711,569154,372
201711,576298,193
201711,580470,435
201711,580634,261
201711,587678,174
201711,591790,208
201711,597927,153
201711,603972,434
201711,612523,118
201711,614059,354
201711,619401,409
201711,621073,1099
201711,628041,760
201711,649213,114
201711,651347,227
201711,651782,85
201711,653436,176
201711,654134,538
201711,671482,96
201711,682651,299
201711,683364,88
201711,687270,433
201711,692703,577
201711,693436,150
201711,713651,202
201711,714150,198
201711,714152,452
201711,714860,141
201711,725137,93
201711,732758,171
201711,735971,2136
201711,736094,245
201711,739296,865
201711,741152,614
201711,743957,710
201711,745137,904
201711,750340,100
201711,760412,72
201711,786351,109
201711,789290,82
201711,810398,118
201711,815230,177
201711,819061,113
201711,842246,124
201711,851857,161
201711,854079,168
201711,854548,129
201711,861459,265
201711,871642,167
201711,872180,131
201711,883691,270
201711,890189,1363
201711,905061,373
201711,905745,201
201711,914348,519
201711,923841,677
201711,924154,1227
201711,948936,78
201711,950264,1296
201711,953842,1116
201711,961362,77
201711,961962,87
201711,963845,214
201711,973106,113
201711,978089,425
