predict_date,class_id,predict_quantity
201711,103507,1229
201711,124140,394
201711,125403,248
201711,136916,194
201711,169673,56
201711,175962,253
201711,178529,187
201711,186250,311
201711,194201,202
201711,194450,402
201711,198427,303
201711,206765,2966
201711,209945,347
201711,219195,650
201711,221795,283
201711,245609,141
201711,248352,723
201711,249875,139
201711,250658,234
201711,265980,392
201711,270690,1362
201711,281301,971
201711,281792,546
201711,289386,283
201711,289403,391
201711,290854,369
201711,291086,734
201711,291514,29
201711,302513,126
201711,304458,511
201711,308913,290
201711,321683,2515
201711,340175,55
201711,347384,4472
201711,348641,717
201711,349023,826
201711,350259,308
201711,354068,1011
201711,356986,83
201711,359378,13
201711,360648,139
201711,376193,112
201711,378356,859
201711,378536,124
201711,379265,706
201711,379876,131
201711,384924,614
201711,392593,297
201711,395234,47
201711,401052,267
201711,409854,2229
201711,412240,261
201711,416749,477
201711,417803,34
201711,425432,2593
201711,436105,672
201711,437063,50
201711,437598,738
201711,453752,200
201711,468392,338
201711,472603,389
201711,475895,101
201711,481950,111
201711,482497,228
201711,492952,448
201711,496459,852
201711,501564,39
201711,510309,175
201711,516750,206
201711,526401,532
201711,527765,186
201711,527809,317
201711,540712,158
201711,559132,135
201711,560265,171
201711,569154,165
201711,576298,401
201711,580470,866
201711,580634,327
201711,587678,725
201711,591790,90
201711,597927,922
201711,603972,526
201711,612523,63
201711,614059,601
201711,619401,380
201711,621073,2276
201711,628041,748
201711,649213,159
201711,651347,282
201711,651782,170
201711,653436,103
201711,654134,1266
201711,671482,69
201711,682651,43
201711,683364,36
201711,687270,90
201711,692703,913
201711,693436,267
201711,713651,160
201711,714150,93
201711,714152,691
201711,714860,305
201711,725137,38
201711,732758,199
201711,735971,2615
201711,736094,593
201711,739296,854
201711,741152,1029
201711,743957,831
201711,745137,1472
201711,750340,296
201711,760412,29
201711,786351,839
201711,789290,33
201711,810398,27
201711,815230,34
201711,819061,936
201711,842246,16
201711,851857,279
201711,854079,108
201711,854548,38
201711,861459,143
201711,871642,120
201711,872180,57
201711,883691,420
201711,890189,501
201711,905061,124
201711,905745,405
201711,914348,753
201711,923841,401
201711,924154,1420
201711,948936,46
201711,950264,1222
201711,953842,1556
201711,961362,55
201711,961962,254
201711,963845,733
201711,973106,133
201711,978089,504
