predict_date,class_id,predict_quantity
201711,103507,198
201711,124140,289
201711,125403,175
201711,136916,181
201711,169673,165
201711,175962,262
201711,178529,161
201711,186250,90
201711,194201,394
201711,194450,304
201711,198427,108
201711,206765,2340
201711,209945,111
201711,219195,138
201711,221795,427
201711,245609,133
201711,248352,281
201711,249875,154
201711,250658,206
201711,265980,219
201711,270690,634
201711,281301,372
201711,281792,527
201711,289386,506
201711,289403,310
201711,290854,232
201711,291086,349
201711,291514,56
201711,302513,189
201711,304458,427
201711,308913,152
201711,321683,2427
201711,340175,127
201711,347384,3174
201711,348641,373
201711,349023,1073
201711,350259,648
201711,354068,510
201711,356986,524
201711,359378,68
201711,360648,173
201711,376193,96
201711,378356,460
201711,378536,114
201711,379265,335
201711,379876,150
201711,384924,849
201711,392593,214
201711,395234,109
201711,401052,152
201711,409854,1843
201711,412240,76
201711,416749,220
201711,417803,129
201711,425432,2084
201711,436105,479
201711,437063,107
201711,437598,82
201711,453752,214
201711,468392,168
201711,472603,91
201711,475895,109
201711,481950,176
201711,482497,191
201711,492952,166
201711,496459,425
201711,501564,166
201711,510309,108
201711,516750,59
201711,526401,435
201711,527765,73
201711,527809,179
201711,540712,371
201711,559132,118
201711,560265,87
201711,569154,402
201711,576298,201
201711,580470,453
201711,580634,273
201711,587678,181
201711,591790,219
201711,597927,164
201711,603972,454
201711,612523,124
201711,614059,368
201711,619401,428
201711,621073,1159
201711,628041,829
201711,649213,120
201711,651347,242
201711,651782,89
201711,653436,186
201711,654134,547
201711,671482,100
201711,682651,316
201711,683364,91
201711,687270,445
201711,692703,603
201711,693436,161
201711,713651,218
201711,714150,209
201711,714152,476
201711,714860,147
201711,725137,97
201711,732758,172
201711,735971,2246
201711,736094,256
201711,739296,905
201711,741152,626
201711,743957,756
201711,745137,948
201711,750340,104
201711,760412,74
201711,786351,116
201711,789290,86
201711,810398,120
201711,815230,183
201711,819061,117
201711,842246,126
201711,851857,180
201711,854079,178
201711,854548,134
201711,861459,277
201711,871642,173
201711,872180,137
201711,883691,276
201711,890189,1427
201711,905061,395
201711,905745,215
201711,914348,557
201711,923841,717
201711,924154,1288
201711,948936,80
201711,950264,1374
201711,953842,1181
201711,961362,81
201711,961962,91
201711,963845,225
201711,973106,118
201711,978089,447
