predict_date,class_id,predict_quantity
201711,103507,194
201711,124140,261
201711,125403,160
201711,136916,170
201711,169673,149
201711,175962,248
201711,178529,149
201711,186250,84
201711,194201,376
201711,194450,280
201711,198427,108
201711,206765,2127
201711,209945,101
201711,219195,129
201711,221795,384
201711,245609,126
201711,248352,265
201711,249875,142
201711,250658,184
201711,265980,202
201711,270690,582
201711,281301,328
201711,281792,480
201711,289386,499
201711,289403,276
201711,290854,210
201711,291086,322
201711,291514,50
201711,302513,171
201711,304458,374
201711,308913,144
201711,321683,2219
201711,340175,111
201711,347384,2980
201711,348641,350
201711,349023,984
201711,350259,593
201711,354068,475
201711,356986,469
201711,359378,64
201711,360648,159
201711,376193,87
201711,378356,430
201711,378536,104
201711,379265,314
201711,379876,136
201711,384924,779
201711,392593,197
201711,395234,101
201711,401052,136
201711,409854,1675
201711,412240,68
201711,416749,203
201711,417803,119
201711,425432,1933
201711,436105,431
201711,437063,98
201711,437598,74
201711,453752,198
201711,468392,151
201711,472603,86
201711,475895,98
201711,481950,154
201711,482497,172
201711,492952,154
201711,496459,389
201711,501564,147
201711,510309,94
201711,516750,54
201711,526401,388
201711,527765,68
201711,527809,163
201711,540712,351
201711,559132,110
201711,560265,80
201711,569154,356
201711,576298,183
201711,580470,411
201711,580634,252
201711,587678,166
201711,591790,196
201711,597927,146
201711,603972,414
201711,612523,114
201711,614059,332
201711,619401,402
201711,621073,1080
201711,628041,764
201711,649213,108
201711,651347,240
201711,651782,79
201711,653436,169
201711,654134,525
201711,671482,94
201711,682651,283
201711,683364,86
201711,687270,408
201711,692703,554
201711,693436,145
201711,713651,195
201711,714150,187
201711,714152,425
201711,714860,140
201711,725137,90
201711,732758,164
201711,735971,2043
201711,736094,230
201711,739296,831
201711,741152,595
201711,743957,689
201711,745137,898
201711,750340,99
201711,760412,70
201711,786351,107
201711,789290,80
201711,810398,119
201711,815230,165
201711,819061,108
201711,842246,117
201711,851857,161
201711,854079,159
201711,854548,122
201711,861459,251
201711,871642,161
201711,872180,124
201711,883691,266
201711,890189,1278
201711,905061,364
201711,905745,191
201711,914348,491
201711,923841,641
201711,924154,1231
201711,948936,75
201711,950264,1271
201711,953842,1087
201711,961362,76
201711,961962,81
201711,963845,209
201711,973106,107
201711,978089,420
