predict_date,class_id,predict_quantity
201711,103507,225
201711,124140,323
201711,125403,198
201711,136916,203
201711,169673,185
201711,175962,290
201711,178529,180
201711,186250,101
201711,194201,461
201711,194450,337
201711,198427,124
201711,206765,2572
201711,209945,124
201711,219195,154
201711,221795,476
201711,245609,148
201711,248352,319
201711,249875,171
201711,250658,229
201711,265980,249
201711,270690,725
201711,281301,412
201711,281792,595
201711,289386,562
201711,289403,336
201711,290854,260
201711,291086,395
201711,291514,61
201711,302513,208
201711,304458,465
201711,308913,173
201711,321683,2716
201711,340175,139
201711,347384,3579
201711,348641,419
201711,349023,1160
201711,350259,720
201711,354068,571
201711,356986,581
201711,359378,78
201711,360648,195
201711,376193,109
201711,378356,518
201711,378536,128
201711,379265,380
201711,379876,166
201711,384924,938
201711,392593,236
201711,395234,125
201711,401052,169
201711,409854,2064
201711,412240,84
201711,416749,249
201711,417803,144
201711,425432,2283
201711,436105,537
201711,437063,119
201711,437598,90
201711,453752,238
201711,468392,182
201711,472603,102
201711,475895,120
201711,481950,187
201711,482497,218
201711,492952,186
201711,496459,474
201711,501564,181
201711,510309,117
201711,516750,66
201711,526401,477
201711,527765,82
201711,527809,196
201711,540712,411
201711,559132,132
201711,560265,96
201711,569154,436
201711,576298,225
201711,580470,503
201711,580634,303
201711,587678,199
201711,591790,241
201711,597927,177
201711,603972,509
201711,612523,140
201711,614059,411
201711,619401,481
201711,621073,1295
201711,628041,915
201711,649213,133
201711,651347,280
201711,651782,98
201711,653436,209
201711,654134,629
201711,671482,112
201711,682651,344
201711,683364,103
201711,687270,509
201711,692703,674
201711,693436,173
201711,713651,239
201711,714150,233
201711,714152,533
201711,714860,169
201711,725137,110
201711,732758,200
201711,735971,2477
201711,736094,284
201711,739296,999
201711,741152,707
201711,743957,831
201711,745137,1052
201711,750340,116
201711,760412,84
201711,786351,129
201711,789290,97
201711,810398,138
201711,815230,206
201711,819061,129
201711,842246,148
201711,851857,193
201711,854079,198
201711,854548,150
201711,861459,311
201711,871642,193
201711,872180,155
201711,883691,316
201711,890189,1592
201711,905061,443
201711,905745,231
201711,914348,606
201711,923841,782
201711,924154,1464
201711,948936,91
201711,950264,1517
201711,953842,1304
201711,961362,89
201711,961962,101
201711,963845,252
201711,973106,134
201711,978089,498
