predict_date,class_id,predict_quantity
201711,103507,206
201711,124140,295
201711,125403,181
201711,136916,187
201711,169673,169
201711,175962,268
201711,178529,167
201711,186250,92
201711,194201,421
201711,194450,309
201711,198427,114
201711,206765,2369
201711,209945,113
201711,219195,142
201711,221795,438
201711,245609,137
201711,248352,294
201711,249875,158
201711,250658,210
201711,265980,228
201711,270690,674
201711,281301,374
201711,281792,542
201711,289386,514
201711,289403,307
201711,290854,237
201711,291086,361
201711,291514,56
201711,302513,191
201711,304458,429
201711,308913,158
201711,321683,2487
201711,340175,127
201711,347384,3244
201711,348641,386
201711,349023,1062
201711,350259,667
201711,354068,523
201711,356986,534
201711,359378,71
201711,360648,179
201711,376193,100
201711,378356,475
201711,378536,118
201711,379265,349
201711,379876,153
201711,384924,863
201711,392593,216
201711,395234,114
201711,401052,154
201711,409854,1887
201711,412240,78
201711,416749,231
201711,417803,131
201711,425432,2104
201711,436105,490
201711,437063,109
201711,437598,82
201711,453752,218
201711,468392,167
201711,472603,94
201711,475895,111
201711,481950,172
201711,482497,200
201711,492952,172
201711,496459,434
201711,501564,167
201711,510309,107
201711,516750,60
201711,526401,434
201711,527765,75
201711,527809,179
201711,540712,378
201711,559132,122
201711,560265,89
201711,569154,402
201711,576298,207
201711,580470,461
201711,580634,280
201711,587678,184
201711,591790,223
201711,597927,162
201711,603972,465
201711,612523,128
201711,614059,377
201711,619401,440
201711,621073,1188
201711,628041,837
201711,649213,122
201711,651347,253
201711,651782,90
201711,653436,190
201711,654134,580
201711,671482,102
201711,682651,316
201711,683364,95
201711,687270,464
201711,692703,619
201711,693436,161
201711,713651,219
201711,714150,214
201711,714152,488
201711,714860,155
201711,725137,101
201711,732758,185
201711,735971,2290
201711,736094,262
201711,739296,924
201711,741152,654
201711,743957,762
201711,745137,970
201711,750340,106
201711,760412,77
201711,786351,118
201711,789290,89
201711,810398,128
201711,815230,189
201711,819061,117
201711,842246,134
201711,851857,177
201711,854079,181
201711,854548,138
201711,861459,283
201711,871642,179
201711,872180,142
201711,883691,289
201711,890189,1456
201711,905061,404
201711,905745,214
201711,914348,559
201711,923841,721
201711,924154,1355
201711,948936,83
201711,950264,1392
201711,953842,1187
201711,961362,83
201711,961962,92
201711,963845,233
201711,973106,123
201711,978089,458
