predict_date,predict_quantity
201711,180.17233916447896
201711,261.102654234406
201711,161.88217895662672
201711,165.55486694575484
201711,151.01642876551995
201711,235.11705419187712
201711,147.37014405671027
201711,81.72491468952246
201711,375.3769408240695
201711,276.45982368030883
201711,106.09901802955446
201711,2079.7996468246083
201711,102.56024594870642
201711,125.4294748795922
201711,389.6674205644988
201711,122.03405699123148
201711,257.7846971628463
201711,143.26238585561745
201711,186.27891167139123
201711,203.42828340658974
201711,598.8925679375585
201711,326.961234628721
201711,482.0387047053353
201711,528.5628659896805
201711,268.741501686627
201711,212.3442073338798
201711,322.23461250976044
201711,50.56440563919119
201711,169.5997647227447
201711,379.58021580064457
201711,141.38009248059262
201711,2171.7715492350144
201711,113.19586835404132
201711,2851.1482396865244
201711,342.7385530592989
201711,929.8810007427325
201711,585.506862590285
201711,458.4415606079077
201711,473.4869769305372
201711,63.63992347183276
201711,158.31419419252666
201711,89.2982508686873
201711,416.13455545697786
201711,104.19149134145462
201711,309.7847669873943
201711,133.60454532993018
201711,756.2564378204565
201711,191.10123937679688
201711,102.19718129221319
201711,138.98566407404718
201711,1659.6312386506056
201711,69.60186948506498
201711,204.0929014818311
201711,116.95020215482002
201711,1872.718273876496
201711,433.9983305786632
201711,97.2410113575798
201711,73.66411561636815
201711,192.06530734490983
201711,145.99228676755814
201711,109.23577504418341
201711,98.43354410958182
201711,152.18179760773407
201711,175.8575331149671
201711,155.33024727239442
201711,400.6721047429726
201711,149.403243349977
201711,95.94533264181348
201711,52.99655818598744
201711,381.5814244328619
201711,67.44402562571143
201711,160.75289827594753
201711,338.05393518429764
201711,108.26681701376816
201711,79.349651884588
201711,360.1900859350019
201711,185.332809948018
201711,402.1135927643721
201711,246.62124272594517
201711,162.4017595099818
201711,200.26997191738684
201711,142.17849406972957
201711,412.8820834494577
201711,114.25205860966541
201711,337.9255634676572
201711,386.9857456698235
201711,1016.0172806836572
201711,858.9374143548358
201711,108.85479034544774
201711,254.72700594501794
201711,79.84740977299295
201711,169.93387700735138
201711,514.6038646211249
201711,92.80543567660669
201711,277.0594528406776
201711,83.96892236682505
201711,413.33748090331767
201711,545.5880643387493
201711,141.54081408222197
201711,193.89736978899987
201711,190.53389908279587
201711,444.43191822269984
201711,145.8751232546111
201711,90.23026291238826
201711,163.1638376814214
201711,1994.2104972921252
201711,233.1999683360569
201711,820.3219270307421
201711,581.1427325829953
201711,664.201277744561
201711,860.8500293501181
201711,95.67190746011582
201711,69.57280651187918
201711,103.59652803395429
201711,79.31732466279247
201711,114.15938954718544
201711,167.843371146585
201711,110.17188676608414
201711,120.05927859727342
201711,157.33672081613807
201711,160.12916930191352
201711,122.99018487590179
201711,252.1324425858626
201711,156.922296851328
201711,127.35316579020376
201711,250.1606908893905
201711,1294.5496072464537
201711,361.22166255595994
201711,192.6740851608272
201711,565.6272208172077
201711,634.475350866804
201711,1186.081326106835
201711,72.58860451343212
201711,1210.1375962660868
201711,1054.4451951108638
201711,76.907734051479
201711,82.91355236099967
201711,217.54788425821073
201711,109.92171260190952
201711,492.2789348747403
