predict_date,class_id,predict_quantity
201711,103507,196
201711,124140,294
201711,125403,177
201711,136916,187
201711,169673,167
201711,175962,259
201711,178529,159
201711,186250,88
201711,194201,407
201711,194450,307
201711,198427,112
201711,206765,2337
201711,209945,112
201711,219195,141
201711,221795,441
201711,245609,135
201711,248352,289
201711,249875,158
201711,250658,207
201711,265980,223
201711,270690,662
201711,281301,373
201711,281792,530
201711,289386,493
201711,289403,308
201711,290854,233
201711,291086,354
201711,291514,55
201711,302513,188
201711,304458,425
201711,308913,155
201711,321683,2494
201711,340175,126
201711,347384,3228
201711,348641,380
201711,349023,1066
201711,350259,663
201711,354068,514
201711,356986,524
201711,359378,68
201711,360648,181
201711,376193,95
201711,378356,475
201711,378536,114
201711,379265,340
201711,379876,152
201711,384924,846
201711,392593,213
201711,395234,112
201711,401052,151
201711,409854,1837
201711,412240,76
201711,416749,225
201711,417803,132
201711,425432,2094
201711,436105,481
201711,437063,107
201711,437598,82
201711,453752,216
201711,468392,168
201711,472603,93
201711,475895,107
201711,481950,174
201711,482497,194
201711,492952,167
201711,496459,432
201711,501564,168
201711,510309,105
201711,516750,60
201711,526401,426
201711,527765,75
201711,527809,180
201711,540712,369
201711,559132,121
201711,560265,87
201711,569154,393
201711,576298,203
201711,580470,455
201711,580634,275
201711,587678,182
201711,591790,218
201711,597927,163
201711,603972,449
201711,612523,125
201711,614059,379
201711,619401,432
201711,621073,1157
201711,628041,823
201711,649213,124
201711,651347,249
201711,651782,87
201711,653436,188
201711,654134,560
201711,671482,102
201711,682651,304
201711,683364,91
201711,687270,456
201711,692703,612
201711,693436,160
201711,713651,220
201711,714150,211
201711,714152,474
201711,714860,150
201711,725137,97
201711,732758,174
201711,735971,2321
201711,736094,258
201711,739296,903
201711,741152,639
201711,743957,748
201711,745137,950
201711,750340,106
201711,760412,75
201711,786351,117
201711,789290,85
201711,810398,124
201711,815230,188
201711,819061,119
201711,842246,129
201711,851857,179
201711,854079,175
201711,854548,132
201711,861459,277
201711,871642,178
201711,872180,141
201711,883691,280
201711,890189,1424
201711,905061,391
201711,905745,215
201711,914348,560
201711,923841,696
201711,924154,1354
201711,948936,81
201711,950264,1397
201711,953842,1165
201711,961362,79
201711,961962,91
201711,963845,228
201711,973106,120
201711,978089,446
