predict_date,class_id,predict_quantity
201711,103507,172
201711,124140,272
201711,125403,171
201711,136916,167
201711,169673,154
201711,175962,236
201711,178529,144
201711,186250,80
201711,194201,390
201711,194450,269
201711,198427,97
201711,206765,2094
201711,209945,107
201711,219195,121
201711,221795,399
201711,245609,121
201711,248352,256
201711,249875,151
201711,250658,189
201711,265980,205
201711,270690,587
201711,281301,326
201711,281792,524
201711,289386,436
201711,289403,302
201711,290854,222
201711,291086,347
201711,291514,54
201711,302513,168
201711,304458,384
201711,308913,154
201711,321683,2292
201711,340175,116
201711,347384,2773
201711,348641,322
201711,349023,989
201711,350259,592
201711,354068,455
201711,356986,493
201711,359378,66
201711,360648,161
201711,376193,90
201711,378356,410
201711,378536,104
201711,379265,314
201711,379876,142
201711,384924,776
201711,392593,204
201711,395234,111
201711,401052,142
201711,409854,1705
201711,412240,74
201711,416749,208
201711,417803,129
201711,425432,1902
201711,436105,460
201711,437063,105
201711,437598,71
201711,453752,199
201711,468392,145
201711,472603,82
201711,475895,96
201711,481950,165
201711,482497,179
201711,492952,147
201711,496459,373
201711,501564,154
201711,510309,99
201711,516750,51
201711,526401,383
201711,527765,70
201711,527809,168
201711,540712,363
201711,559132,111
201711,560265,76
201711,569154,381
201711,576298,191
201711,580470,397
201711,580634,255
201711,587678,155
201711,591790,205
201711,597927,137
201711,603972,423
201711,612523,121
201711,614059,347
201711,619401,411
201711,621073,1018
201711,628041,759
201711,649213,109
201711,651347,233
201711,651782,79
201711,653436,176
201711,654134,519
201711,671482,96
201711,682651,293
201711,683364,86
201711,687270,435
201711,692703,547
201711,693436,150
201711,713651,201
201711,714150,195
201711,714152,437
201711,714860,133
201711,725137,94
201711,732758,166
201711,735971,1990
201711,736094,244
201711,739296,818
201711,741152,569
201711,743957,704
201711,745137,850
201711,750340,91
201711,760412,78
201711,786351,102
201711,789290,88
201711,810398,110
201711,815230,174
201711,819061,88
201711,842246,122
201711,851857,161
201711,854079,167
201711,854548,133
201711,861459,267
201711,871642,160
201711,872180,131
201711,883691,258
201711,890189,1346
201711,905061,372
201711,905745,200
201711,914348,500
201711,923841,665
201711,924154,1148
201711,948936,73
201711,950264,1248
201711,953842,1029
201711,961362,79
201711,961962,86
201711,963845,196
201711,973106,113
201711,978089,392
