predict_date,class_id,predict_quantity
201711,103507,189
201711,124140,273
201711,125403,168
201711,136916,177
201711,169673,154
201711,175962,251
201711,178529,150
201711,186250,86
201711,194201,407
201711,194450,283
201711,198427,110
201711,206765,2132
201711,209945,107
201711,219195,133
201711,221795,415
201711,245609,134
201711,248352,281
201711,249875,151
201711,250658,190
201711,265980,201
201711,270690,612
201711,281301,337
201711,281792,522
201711,289386,477
201711,289403,297
201711,290854,223
201711,291086,343
201711,291514,53
201711,302513,186
201711,304458,388
201711,308913,163
201711,321683,2375
201711,340175,114
201711,347384,3079
201711,348641,348
201711,349023,1000
201711,350259,597
201711,354068,480
201711,356986,482
201711,359378,73
201711,360648,168
201711,376193,89
201711,378356,452
201711,378536,111
201711,379265,339
201711,379876,144
201711,384924,814
201711,392593,211
201711,395234,110
201711,401052,141
201711,409854,1773
201711,412240,73
201711,416749,203
201711,417803,133
201711,425432,1984
201711,436105,456
201711,437063,110
201711,437598,76
201711,453752,199
201711,468392,151
201711,472603,87
201711,475895,108
201711,481950,160
201711,482497,176
201711,492952,155
201711,496459,385
201711,501564,151
201711,510309,97
201711,516750,58
201711,526401,406
201711,527765,77
201711,527809,184
201711,540712,358
201711,559132,109
201711,560265,82
201711,569154,377
201711,576298,191
201711,580470,424
201711,580634,258
201711,587678,164
201711,591790,202
201711,597927,148
201711,603972,439
201711,612523,120
201711,614059,345
201711,619401,414
201711,621073,1102
201711,628041,791
201711,649213,111
201711,651347,248
201711,651782,80
201711,653436,182
201711,654134,543
201711,671482,105
201711,682651,283
201711,683364,92
201711,687270,431
201711,692703,568
201711,693436,155
201711,713651,202
201711,714150,196
201711,714152,441
201711,714860,140
201711,725137,94
201711,732758,167
201711,735971,2039
201711,736094,241
201711,739296,857
201711,741152,596
201711,743957,709
201711,745137,893
201711,750340,107
201711,760412,79
201711,786351,112
201711,789290,87
201711,810398,127
201711,815230,174
201711,819061,95
201711,842246,122
201711,851857,163
201711,854079,160
201711,854548,131
201711,861459,265
201711,871642,164
201711,872180,131
201711,883691,267
201711,890189,1353
201711,905061,406
201711,905745,203
201711,914348,506
201711,923841,663
201711,924154,1230
201711,948936,81
201711,950264,1333
201711,953842,1159
201711,961362,78
201711,961962,85
201711,963845,215
201711,973106,111
201711,978089,447
