predict_date,class_id,predict_quantity
201711,103507,201
201711,124140,288
201711,125403,176
201711,136916,182
201711,169673,165
201711,175962,262
201711,178529,162
201711,186250,90
201711,194201,409
201711,194450,303
201711,198427,111
201711,206765,2322
201711,209945,111
201711,219195,139
201711,221795,427
201711,245609,134
201711,248352,287
201711,249875,154
201711,250658,205
201711,265980,223
201711,270690,654
201711,281301,368
201711,281792,528
201711,289386,500
201711,289403,301
201711,290854,232
201711,291086,352
201711,291514,55
201711,302513,186
201711,304458,418
201711,308913,153
201711,321683,2416
201711,340175,123
201711,347384,3174
201711,348641,373
201711,349023,1037
201711,350259,643
201711,354068,510
201711,356986,520
201711,359378,69
201711,360648,174
201711,376193,97
201711,378356,462
201711,378536,115
201711,379265,341
201711,379876,149
201711,384924,843
201711,392593,211
201711,395234,111
201711,401052,151
201711,409854,1841
201711,412240,75
201711,416749,225
201711,417803,128
201711,425432,2027
201711,436105,479
201711,437063,106
201711,437598,80
201711,453752,213
201711,468392,163
201711,472603,93
201711,475895,108
201711,481950,168
201711,482497,195
201711,492952,168
201711,496459,426
201711,501564,163
201711,510309,105
201711,516750,58
201711,526401,427
201711,527765,73
201711,527809,175
201711,540712,370
201711,559132,119
201711,560265,87
201711,569154,392
201711,576298,201
201711,580470,450
201711,580634,273
201711,587678,179
201711,591790,218
201711,597927,160
201711,603972,454
201711,612523,124
201711,614059,368
201711,619401,430
201711,621073,1168
201711,628041,824
201711,649213,120
201711,651347,249
201711,651782,89
201711,653436,185
201711,654134,567
201711,671482,100
201711,682651,310
201711,683364,93
201711,687270,455
201711,692703,605
201711,693436,157
201711,713651,214
201711,714150,208
201711,714152,474
201711,714860,152
201711,725137,98
201711,732758,179
201711,735971,2230
201711,736094,256
201711,739296,900
201711,741152,638
201711,743957,744
201711,745137,943
201711,750340,105
201711,760412,75
201711,786351,115
201711,789290,86
201711,810398,125
201711,815230,185
201711,819061,114
201711,842246,131
201711,851857,172
201711,854079,177
201711,854548,134
201711,861459,276
201711,871642,174
201711,872180,139
201711,883691,281
201711,890189,1417
201711,905061,393
201711,905745,208
201711,914348,542
201711,923841,703
201711,924154,1308
201711,948936,81
201711,950264,1358
201711,953842,1162
201711,961362,81
201711,961962,90
201711,963845,228
201711,973106,120
201711,978089,445
