predict_date,predict_quantity
201711,187.12664200749026
201711,270.62888069608425
201711,167.91822983019907
201711,172.05537979947653
201711,155.17172199430206
201711,247.95736001118766
201711,152.9553833293141
201711,84.53507919002011
201711,392.5295885101771
201711,277.49594033154057
201711,107.31142219886374
201711,2122.2268555733526
201711,105.79031159031307
201711,131.97677360278948
201711,406.178654432483
201711,128.39039106781806
201711,271.16694611023206
201711,148.77911159483253
201711,191.72036368727268
201711,204.06875567515422
201711,604.9470150127052
201711,339.5823843799141
201711,504.4997388821157
201711,465.41939127619935
201711,283.82497473850054
201711,219.67054171551237
201711,335.11537298327573
201711,52.64844076427238
201711,179.28132422464444
201711,393.56932425612376
201711,150.14877253372057
201711,2283.1534060258223
201711,115.51152683632574
201711,2978.21888544689
201711,345.7608973289877
201711,970.8942774397746
201711,597.0909414624408
201711,470.65187385375907
201711,486.64770536206964
201711,67.74947106122056
201711,166.69224814979117
201711,91.36794555159366
201711,436.4929199137313
201711,109.05802298551824
201711,327.91635774323726
201711,140.00174401990475
201711,788.8810732236842
201711,200.37476479799415
201711,106.91015764814478
201711,142.48520620169782
201711,1736.9342711110544
201711,72.27983253857649
201711,208.4059694987893
201711,124.62564989413393
201711,1923.8661562264363
201711,449.7893950077886
201711,102.9044110264722
201711,76.58587735573605
201711,198.31316186159412
201711,149.96016190447736
201711,86.7062521087081
201711,104.42319347818056
201711,158.50438674431936
201711,181.56319487158544
201711,156.16824452133048
201711,393.49708363376493
201711,152.29860010521918
201711,98.14094012859027
201711,55.94697809104924
201711,397.6123761121797
201711,71.80904336071482
201711,170.9653874251778
201711,340.19646481780177
201711,109.69065825986394
201711,81.75617638394978
201711,372.14057019008044
201711,191.08758266826447
201711,416.65354535778454
201711,254.1446047364038
201711,167.07778445317695
201711,204.51049903804747
201711,147.22809020998596
201711,425.17158622929946
201711,118.59147514176074
201711,346.8070000129062
201711,402.8953199457383
201711,1071.8584583121874
201711,777.4529766996587
201711,111.31428242080057
201711,239.57214392458937
201711,81.92385585583737
201711,177.52701593891712
201711,530.9164006115914
201711,98.16712194543581
201711,283.48471871923573
201711,88.72839279970978
201711,428.1356968306056
201711,566.6102267918517
201711,152.0223631300256
201711,198.06444112779815
201711,196.6414522419352
201711,443.7980395279194
201711,140.84899729461964
201711,93.41362590789119
201711,165.59375843698555
201711,2063.0745418176643
201711,241.85103585586987
201711,846.1367915483662
201711,600.0678210366568
201711,694.4924412678495
201711,899.8153043781311
201711,100.9470921131635
201711,73.70071582698958
201711,109.27316648027275
201711,83.37392380365466
201711,121.65412110342484
201711,173.501532488572
201711,97.00833181357206
201711,122.91378904067594
201711,161.19667536234044
201711,161.9781344050586
201711,128.38632404546124
201711,262.48465042026623
201711,164.4900240230102
201711,130.94738698221553
201711,263.38357878157973
201711,1339.6004082692475
201711,381.404612743484
201711,199.09615241291334
201711,501.22414660437266
201711,655.7950700730484
201711,1243.296950265988
201711,78.40278566822643
201711,1278.2242633390827
201711,1091.5468532193731
201711,76.13222040034525
201711,85.46361690289469
201711,214.36783771848235
201711,112.68224794268404
201711,436.0399460860321
