predict_date,class_id,predict_quantity
201711,103507,188
201711,124140,290
201711,125403,332
201711,136916,153
201711,169673,220
201711,175962,220
201711,178529,168
201711,186250,84
201711,194201,240
201711,194450,311
201711,198427,127
201711,206765,2374
201711,209945,282
201711,219195,163
201711,221795,339
201711,245609,102
201711,248352,276
201711,249875,151
201711,250658,289
201711,265980,466
201711,270690,816
201711,281301,593
201711,281792,369
201711,289386,321
201711,289403,301
201711,290854,399
201711,291086,382
201711,291514,95
201711,302513,109
201711,304458,619
201711,308913,133
201711,321683,2101
201711,340175,245
201711,347384,2666
201711,348641,411
201711,349023,958
201711,350259,654
201711,354068,941
201711,356986,626
201711,359378,16
201711,360648,151
201711,376193,134
201711,378356,429
201711,378536,105
201711,379265,275
201711,379876,142
201711,384924,715
201711,392593,243
201711,395234,83
201711,401052,206
201711,409854,1997
201711,412240,89
201711,416749,316
201711,417803,62
201711,425432,1565
201711,436105,462
201711,437063,258
201711,437598,147
201711,453752,387
201711,468392,247
201711,472603,145
201711,475895,76
201711,481950,152
201711,482497,338
201711,492952,266
201711,496459,492
201711,501564,253
201711,510309,172
201711,516750,33
201711,526401,406
201711,527765,37
201711,527809,310
201711,540712,399
201711,559132,227
201711,560265,95
201711,569154,389
201711,576298,302
201711,580470,467
201711,580634,299
201711,587678,366
201711,591790,366
201711,597927,258
201711,603972,516
201711,612523,199
201711,614059,544
201711,619401,358
201711,621073,1150
201711,628041,736
201711,649213,125
201711,651347,139
201711,651782,135
201711,653436,123
201711,654134,662
201711,671482,63
201711,682651,455
201711,683364,63
201711,687270,461
201711,692703,585
201711,693436,253
201711,713651,384
201711,714150,252
201711,714152,730
201711,714860,221
201711,725137,135
201711,732758,327
201711,735971,3036
201711,736094,254
201711,739296,858
201711,741152,679
201711,743957,641
201711,745137,928
201711,750340,38
201711,760412,79
201711,786351,93
201711,789290,70
201711,810398,49
201711,815230,200
201711,819061,187
201711,842246,206
201711,851857,258
201711,854079,361
201711,854548,108
201711,861459,232
201711,871642,178
201711,872180,162
201711,883691,281
201711,890189,1382
201711,905061,138
201711,905745,175
201711,914348,665
201711,923841,721
201711,924154,1024
201711,948936,41
201711,950264,886
201711,953842,767
201711,961362,106
201711,961962,122
201711,963845,245
201711,973106,238
201711,978089,407
