predict_date,class_id,predict_quantity
201711,103507,201
201711,124140,290
201711,125403,178
201711,136916,184
201711,169673,166
201711,175962,263
201711,178529,163
201711,186250,90
201711,194201,413
201711,194450,303
201711,198427,111
201711,206765,2311
201711,209945,111
201711,219195,139
201711,221795,429
201711,245609,135
201711,248352,289
201711,249875,156
201711,250658,207
201711,265980,225
201711,270690,655
201711,281301,369
201711,281792,533
201711,289386,504
201711,289403,303
201711,290854,233
201711,291086,354
201711,291514,55
201711,302513,188
201711,304458,420
201711,308913,155
201711,321683,2432
201711,340175,124
201711,347384,3177
201711,348641,377
201711,349023,1047
201711,350259,644
201711,354068,514
201711,356986,527
201711,359378,70
201711,360648,176
201711,376193,98
201711,378356,466
201711,378536,116
201711,379265,343
201711,379876,151
201711,384924,850
201711,392593,213
201711,395234,112
201711,401052,152
201711,409854,1855
201711,412240,77
201711,416749,224
201711,417803,129
201711,425432,2051
201711,436105,481
201711,437063,107
201711,437598,81
201711,453752,214
201711,468392,164
201711,472603,93
201711,475895,109
201711,481950,169
201711,482497,197
201711,492952,168
201711,496459,427
201711,501564,164
201711,510309,105
201711,516750,59
201711,526401,427
201711,527765,74
201711,527809,176
201711,540712,373
201711,559132,120
201711,560265,87
201711,569154,397
201711,576298,203
201711,580470,451
201711,580634,276
201711,587678,179
201711,591790,219
201711,597927,159
201711,603972,456
201711,612523,125
201711,614059,371
201711,619401,433
201711,621073,1169
201711,628041,824
201711,649213,120
201711,651347,249
201711,651782,89
201711,653436,187
201711,654134,570
201711,671482,101
201711,682651,311
201711,683364,94
201711,687270,456
201711,692703,607
201711,693436,158
201711,713651,215
201711,714150,210
201711,714152,480
201711,714860,152
201711,725137,99
201711,732758,181
201711,735971,2224
201711,736094,257
201711,739296,907
201711,741152,635
201711,743957,747
201711,745137,951
201711,750340,104
201711,760412,76
201711,786351,115
201711,789290,87
201711,810398,125
201711,815230,186
201711,819061,117
201711,842246,132
201711,851857,173
201711,854079,178
201711,854548,136
201711,861459,279
201711,871642,176
201711,872180,139
201711,883691,285
201711,890189,1432
201711,905061,396
201711,905745,210
201711,914348,547
201711,923841,711
201711,924154,1315
201711,948936,82
201711,950264,1371
201711,953842,1163
201711,961362,81
201711,961962,91
201711,963845,229
201711,973106,120
201711,978089,446
