predict_date,class_id,predict_quantity
201711,103507,184
201711,124140,280
201711,125403,176
201711,136916,174
201711,169673,159
201711,175962,244
201711,178529,149
201711,186250,84
201711,194201,407
201711,194450,278
201711,198427,101
201711,206765,2182
201711,209945,110
201711,219195,127
201711,221795,410
201711,245609,125
201711,248352,272
201711,249875,157
201711,250658,195
201711,265980,211
201711,270690,605
201711,281301,337
201711,281792,537
201711,289386,456
201711,289403,305
201711,290854,228
201711,291086,353
201711,291514,54
201711,302513,174
201711,304458,398
201711,308913,160
201711,321683,2387
201711,340175,116
201711,347384,2928
201711,348641,340
201711,349023,1023
201711,350259,612
201711,354068,470
201711,356986,498
201711,359378,69
201711,360648,168
201711,376193,92
201711,378356,429
201711,378536,108
201711,379265,326
201711,379876,147
201711,384924,802
201711,392593,211
201711,395234,113
201711,401052,145
201711,409854,1762
201711,412240,75
201711,416749,215
201711,417803,134
201711,425432,1983
201711,436105,468
201711,437063,108
201711,437598,74
201711,453752,205
201711,468392,148
201711,472603,86
201711,475895,101
201711,481950,168
201711,482497,184
201711,492952,151
201711,496459,389
201711,501564,155
201711,510309,102
201711,516750,53
201711,526401,393
201711,527765,74
201711,527809,175
201711,540712,368
201711,559132,112
201711,560265,80
201711,569154,390
201711,576298,196
201711,580470,408
201711,580634,261
201711,587678,165
201711,591790,206
201711,597927,143
201711,603972,439
201711,612523,122
201711,614059,357
201711,619401,417
201711,621073,1079
201711,628041,791
201711,649213,114
201711,651347,240
201711,651782,82
201711,653436,183
201711,654134,538
201711,671482,100
201711,682651,297
201711,683364,90
201711,687270,445
201711,692703,570
201711,693436,154
201711,713651,206
201711,714150,202
201711,714152,451
201711,714860,139
201711,725137,96
201711,732758,169
201711,735971,2094
201711,736094,250
201711,739296,848
201711,741152,596
201711,743957,722
201711,745137,893
201711,750340,96
201711,760412,80
201711,786351,107
201711,789290,90
201711,810398,116
201711,815230,178
201711,819061,96
201711,842246,124
201711,851857,167
201711,854079,165
201711,854548,137
201711,861459,273
201711,871642,164
201711,872180,133
201711,883691,266
201711,890189,1395
201711,905061,388
201711,905745,207
201711,914348,519
201711,923841,688
201711,924154,1212
201711,948936,77
201711,950264,1299
201711,953842,1079
201711,961362,82
201711,961962,88
201711,963845,208
201711,973106,114
201711,978089,418
