predict_date,class_id,predict_quantity
201711,103507,189
201711,124140,269
201711,125403,166
201711,136916,169
201711,169673,155
201711,175962,243
201711,178529,151
201711,186250,83
201711,194201,383
201711,194450,279
201711,198427,103
201711,206765,2203
201711,209945,105
201711,219195,129
201711,221795,397
201711,245609,124
201711,248352,267
201711,249875,146
201711,250658,192
201711,265980,205
201711,270690,606
201711,281301,333
201711,281792,498
201711,289386,463
201711,289403,281
201711,290854,219
201711,291086,333
201711,291514,52
201711,302513,172
201711,304458,389
201711,308913,145
201711,321683,2228
201711,340175,116
201711,347384,2912
201711,348641,353
201711,349023,970
201711,350259,597
201711,354068,469
201711,356986,484
201711,359378,64
201711,360648,162
201711,376193,90
201711,378356,424
201711,378536,106
201711,379265,316
201711,379876,139
201711,384924,778
201711,392593,197
201711,395234,105
201711,401052,141
201711,409854,1716
201711,412240,72
201711,416749,213
201711,417803,121
201711,425432,1939
201711,436105,448
201711,437063,99
201711,437598,74
201711,453752,199
201711,468392,148
201711,472603,86
201711,475895,100
201711,481950,158
201711,482497,181
201711,492952,154
201711,496459,397
201711,501564,153
201711,510309,97
201711,516750,53
201711,526401,389
201711,527765,68
201711,527809,164
201711,540712,347
201711,559132,110
201711,560265,80
201711,569154,369
201711,576298,191
201711,580470,411
201711,580634,252
201711,587678,173
201711,591790,205
201711,597927,145
201711,603972,418
201711,612523,117
201711,614059,345
201711,619401,397
201711,621073,1083
201711,628041,772
201711,649213,111
201711,651347,247
201711,651782,81
201711,653436,173
201711,654134,526
201711,671482,94
201711,682651,289
201711,683364,87
201711,687270,426
201711,692703,561
201711,693436,147
201711,713651,200
201711,714150,196
201711,714152,439
201711,714860,139
201711,725137,93
201711,732758,167
201711,735971,2060
201711,736094,239
201711,739296,839
201711,741152,591
201711,743957,692
201711,745137,885
201711,750340,96
201711,760412,72
201711,786351,106
201711,789290,82
201711,810398,115
201711,815230,173
201711,819061,110
201711,842246,123
201711,851857,160
201711,854079,164
201711,854548,127
201711,861459,259
201711,871642,163
201711,872180,130
201711,883691,260
201711,890189,1329
201711,905061,366
201711,905745,196
201711,914348,515
201711,923841,655
201711,924154,1222
201711,948936,75
201711,950264,1250
201711,953842,1069
201711,961362,76
201711,961962,85
201711,963845,217
201711,973106,112
201711,978089,434
