predict_date,class_id,predict_quantity
201711,103507,183
201711,124140,264
201711,125403,162
201711,136916,167
201711,169673,150
201711,175962,239
201711,178529,148
201711,186250,82
201711,194201,372
201711,194450,274
201711,198427,100
201711,206765,2090
201711,209945,102
201711,219195,126
201711,221795,391
201711,245609,122
201711,248352,263
201711,249875,142
201711,250658,187
201711,265980,203
201711,270690,596
201711,281301,334
201711,281792,483
201711,289386,452
201711,289403,274
201711,290854,212
201711,291086,319
201711,291514,50
201711,302513,171
201711,304458,383
201711,308913,140
201711,321683,2209
201711,340175,112
201711,347384,2881
201711,348641,343
201711,349023,950
201711,350259,585
201711,354068,467
201711,356986,477
201711,359378,63
201711,360648,160
201711,376193,88
201711,378356,421
201711,378536,105
201711,379265,311
201711,379876,137
201711,384924,767
201711,392593,193
201711,395234,101
201711,401052,138
201711,409854,1679
201711,412240,69
201711,416749,204
201711,417803,116
201711,425432,1867
201711,436105,438
201711,437063,97
201711,437598,74
201711,453752,195
201711,468392,149
201711,472603,84
201711,475895,99
201711,481950,154
201711,482497,179
201711,492952,153
201711,496459,388
201711,501564,149
201711,510309,96
201711,516750,53
201711,526401,386
201711,527765,67
201711,527809,160
201711,540712,338
201711,559132,108
201711,560265,80
201711,569154,359
201711,576298,185
201711,580470,407
201711,580634,249
201711,587678,162
201711,591790,200
201711,597927,145
201711,603972,413
201711,612523,113
201711,614059,337
201711,619401,392
201711,621073,1061
201711,628041,747
201711,649213,109
201711,651347,227
201711,651782,80
201711,653436,168
201711,654134,518
201711,671482,91
201711,682651,283
201711,683364,85
201711,687270,413
201711,692703,551
201711,693436,143
201711,713651,196
201711,714150,190
201711,714152,434
201711,714860,138
201711,725137,89
201711,732758,164
201711,735971,2019
201711,736094,234
201711,739296,823
201711,741152,581
201711,743957,675
201711,745137,865
201711,750340,95
201711,760412,69
201711,786351,105
201711,789290,79
201711,810398,114
201711,815230,168
201711,819061,106
201711,842246,120
201711,851857,157
201711,854079,161
201711,854548,123
201711,861459,252
201711,871642,160
201711,872180,126
201711,883691,258
201711,890189,1293
201711,905061,358
201711,905745,192
201711,914348,497
201711,923841,643
201711,924154,1205
201711,948936,74
201711,950264,1238
201711,953842,1064
201711,961362,74
201711,961962,83
201711,963845,208
201711,973106,110
201711,978089,408
