predict_date,class_id,predict_quantity
201711,103507,193
201711,124140,276
201711,125403,172
201711,136916,177
201711,169673,156
201711,175962,252
201711,178529,155
201711,186250,85
201711,194201,413
201711,194450,278
201711,198427,112
201711,206765,2158
201711,209945,108
201711,219195,135
201711,221795,413
201711,245609,134
201711,248352,283
201711,249875,154
201711,250658,194
201711,265980,198
201711,270690,622
201711,281301,335
201711,281792,529
201711,289386,492
201711,289403,299
201711,290854,226
201711,291086,347
201711,291514,54
201711,302513,189
201711,304458,393
201711,308913,165
201711,321683,2397
201711,340175,116
201711,347384,3009
201711,348641,353
201711,349023,1002
201711,350259,603
201711,354068,470
201711,356986,491
201711,359378,74
201711,360648,170
201711,376193,91
201711,378356,444
201711,378536,113
201711,379265,345
201711,379876,143
201711,384924,802
201711,392593,213
201711,395234,111
201711,401052,143
201711,409854,1785
201711,412240,74
201711,416749,208
201711,417803,135
201711,425432,2015
201711,436105,463
201711,437063,111
201711,437598,76
201711,453752,199
201711,468392,150
201711,472603,85
201711,475895,109
201711,481950,162
201711,482497,179
201711,492952,158
201711,496459,399
201711,501564,153
201711,510309,98
201711,516750,58
201711,526401,399
201711,527765,78
201711,527809,186
201711,540712,358
201711,559132,110
201711,560265,83
201711,569154,382
201711,576298,193
201711,580470,418
201711,580634,258
201711,587678,171
201711,591790,204
201711,597927,148
201711,603972,439
201711,612523,122
201711,614059,352
201711,619401,413
201711,621073,1093
201711,628041,806
201711,649213,111
201711,651347,249
201711,651782,80
201711,653436,185
201711,654134,550
201711,671482,108
201711,682651,286
201711,683364,92
201711,687270,438
201711,692703,578
201711,693436,155
201711,713651,200
201711,714150,201
201711,714152,450
201711,714860,144
201711,725137,95
201711,732758,167
201711,735971,2050
201711,736094,246
201711,739296,865
201711,741152,612
201711,743957,717
201711,745137,924
201711,750340,111
201711,760412,80
201711,786351,111
201711,789290,88
201711,810398,129
201711,815230,176
201711,819061,98
201711,842246,123
201711,851857,163
201711,854079,162
201711,854548,134
201711,861459,270
201711,871642,166
201711,872180,133
201711,883691,271
201711,890189,1381
201711,905061,409
201711,905745,205
201711,914348,517
201711,923841,664
201711,924154,1270
201711,948936,82
201711,950264,1318
201711,953842,1131
201711,961362,82
201711,961962,86
201711,963845,213
201711,973106,112
201711,978089,455
