predict_date,class_id,predict_quantity
201711,103507,203
201711,124140,291
201711,125403,178
201711,136916,184
201711,169673,167
201711,175962,264
201711,178529,164
201711,186250,91
201711,194201,416
201711,194450,304
201711,198427,113
201711,206765,2340
201711,209945,112
201711,219195,140
201711,221795,430
201711,245609,135
201711,248352,290
201711,249875,156
201711,250658,206
201711,265980,225
201711,270690,661
201711,281301,369
201711,281792,533
201711,289386,505
201711,289403,302
201711,290854,234
201711,291086,356
201711,291514,55
201711,302513,188
201711,304458,423
201711,308913,156
201711,321683,2458
201711,340175,125
201711,347384,3193
201711,348641,379
201711,349023,1046
201711,350259,651
201711,354068,515
201711,356986,525
201711,359378,70
201711,360648,176
201711,376193,98
201711,378356,467
201711,378536,116
201711,379265,344
201711,379876,150
201711,384924,848
201711,392593,213
201711,395234,113
201711,401052,153
201711,409854,1858
201711,412240,76
201711,416749,226
201711,417803,129
201711,425432,2059
201711,436105,482
201711,437063,107
201711,437598,81
201711,453752,215
201711,468392,164
201711,472603,92
201711,475895,109
201711,481950,170
201711,482497,196
201711,492952,169
201711,496459,428
201711,501564,164
201711,510309,105
201711,516750,59
201711,526401,427
201711,527765,74
201711,527809,177
201711,540712,373
201711,559132,120
201711,560265,88
201711,569154,395
201711,576298,204
201711,580470,453
201711,580634,275
201711,587678,181
201711,591790,220
201711,597927,159
201711,603972,458
201711,612523,126
201711,614059,372
201711,619401,431
201711,621073,1164
201711,628041,824
201711,649213,120
201711,651347,248
201711,651782,89
201711,653436,188
201711,654134,570
201711,671482,101
201711,682651,311
201711,683364,94
201711,687270,458
201711,692703,611
201711,693436,158
201711,713651,215
201711,714150,211
201711,714152,480
201711,714860,153
201711,725137,100
201711,732758,181
201711,735971,2254
201711,736094,258
201711,739296,909
201711,741152,641
201711,743957,749
201711,745137,954
201711,750340,105
201711,760412,76
201711,786351,116
201711,789290,87
201711,810398,126
201711,815230,186
201711,819061,116
201711,842246,133
201711,851857,173
201711,854079,178
201711,854548,136
201711,861459,279
201711,871642,176
201711,872180,140
201711,883691,284
201711,890189,1435
201711,905061,399
201711,905745,211
201711,914348,551
201711,923841,709
201711,924154,1329
201711,948936,82
201711,950264,1363
201711,953842,1171
201711,961362,81
201711,961962,91
201711,963845,229
201711,973106,121
201711,978089,453
