predict_date,class_id,predict_quantity
201711,103507,185
201711,124140,262
201711,125403,161
201711,136916,169
201711,169673,150
201711,175962,239
201711,178529,147
201711,186250,84
201711,194201,373
201711,194450,279
201711,198427,105
201711,206765,2187
201711,209945,101
201711,219195,126
201711,221795,390
201711,245609,121
201711,248352,261
201711,249875,141
201711,250658,188
201711,265980,205
201711,270690,601
201711,281301,337
201711,281792,482
201711,289386,462
201711,289403,276
201711,290854,211
201711,291086,319
201711,291514,49
201711,302513,171
201711,304458,383
201711,308913,140
201711,321683,2237
201711,340175,111
201711,347384,2895
201711,348641,346
201711,349023,954
201711,350259,602
201711,354068,471
201711,356986,481
201711,359378,63
201711,360648,159
201711,376193,87
201711,378356,425
201711,378536,105
201711,379265,308
201711,379876,138
201711,384924,784
201711,392593,193
201711,395234,102
201711,401052,138
201711,409854,1684
201711,412240,70
201711,416749,207
201711,417803,116
201711,425432,1877
201711,436105,438
201711,437063,97
201711,437598,76
201711,453752,197
201711,468392,151
201711,472603,85
201711,475895,98
201711,481950,154
201711,482497,177
201711,492952,155
201711,496459,390
201711,501564,150
201711,510309,96
201711,516750,54
201711,526401,388
201711,527765,66
201711,527809,158
201711,540712,338
201711,559132,110
201711,560265,79
201711,569154,357
201711,576298,184
201711,580470,415
201711,580634,252
201711,587678,169
201711,591790,199
201711,597927,148
201711,603972,416
201711,612523,113
201711,614059,336
201711,619401,395
201711,621073,1055
201711,628041,742
201711,649213,110
201711,651347,227
201711,651782,81
201711,653436,168
201711,654134,514
201711,671482,91
201711,682651,286
201711,683364,84
201711,687270,411
201711,692703,552
201711,693436,142
201711,713651,198
201711,714150,190
201711,714152,433
201711,714860,138
201711,725137,89
201711,732758,165
201711,735971,2081
201711,736094,231
201711,739296,820
201711,741152,578
201711,743957,679
201711,745137,862
201711,750340,95
201711,760412,68
201711,786351,105
201711,789290,79
201711,810398,111
201711,815230,169
201711,819061,115
201711,842246,118
201711,851857,160
201711,854079,158
201711,854548,122
201711,861459,250
201711,871642,161
201711,872180,126
201711,883691,258
201711,890189,1298
201711,905061,357
201711,905745,193
201711,914348,513
201711,923841,643
201711,924154,1214
201711,948936,74
201711,950264,1263
201711,953842,1063
201711,961362,73
201711,961962,83
201711,963845,209
201711,973106,109
201711,978089,408
