predict_date,predict_quantity
201711,195.83099446891148
201711,281.62472042064115
201711,174.93335065141986
201711,178.34043467445554
201711,161.19446694620586
201711,255.95483094262914
201711,154.67024440489425
201711,87.3234396837957
201711,416.18851416044276
201711,284.17037745588226
201711,112.29511505357773
201711,2244.116427077826
201711,111.68856602807625
201711,135.77179969474358
201711,416.9338813057289
201711,133.94843864809897
201711,284.36223096960526
201711,155.86401087039232
201711,200.18241192881678
201711,207.66909924544706
201711,627.7261124385362
201711,340.55928528817003
201711,537.2356700394494
201711,494.74761319845624
201711,304.52249589606214
201711,231.80655733597087
201711,355.9222333507778
201711,55.12845003971676
201711,186.7730877068672
201711,398.33141167747
201711,162.53293097493892
201711,2407.2102436870073
201711,120.4690054572794
201711,3048.094424871886
201711,358.97949885219373
201711,1027.4417980085734
201711,620.8860772202229
201711,478.1042369997715
201711,500.16273411179355
201711,72.89197446834359
201711,171.12406078241733
201711,92.79869961562986
201711,448.03127775965817
201711,112.98593225799372
201711,340.4106436010771
201711,146.8657678809416
201711,822.6276409024583
201711,213.1804232390887
201711,113.30069385351503
201711,146.3215516817636
201711,1808.421650547622
201711,76.58842990418302
201711,217.9085199779821
201711,134.58979893515038
201711,2056.7960932625815
201711,476.3073255273494
201711,110.52594036108619
201711,76.72908858418954
201711,207.0803682408265
201711,151.8861250554304
201711,89.430901853672
201711,108.11460739380487
201711,167.35594128660307
201711,184.19113227049715
201711,158.03126127333908
201711,402.1367924306811
201711,157.04733832466482
201711,100.9080587088998
201711,57.535655394317175
201711,402.7645832133757
201711,77.04654013904403
201711,183.2635722855182
201711,372.0054210664271
201711,112.30220787858441
201711,82.6875480353547
201711,390.8508448162288
201711,199.48146705691593
201711,423.2352501431086
201711,260.869419235161
201711,174.94968395380033
201711,212.14232904037107
201711,150.43987984746084
201711,442.94353759118206
201711,125.28606638480461
201711,361.0404485215489
201711,421.4960729585626
201711,1117.486574620728
201711,805.485462504954
201711,114.35549514964518
201711,261.8793562236358
201711,82.99828298702269
201711,186.3709726475593
201711,552.9973219572378
201711,105.28338808432999
201711,299.18885767789976
201711,93.77702945602343
201711,452.0998486292321
201711,582.8288298312317
201711,157.06501602656337
201711,210.31879245055617
201711,205.0806580481757
201711,455.8766645918295
201711,146.58336430467855
201711,98.32598589603676
201711,172.51135712323858
201711,2089.99912492425
201711,251.47842553003417
201711,872.056254571386
201711,613.6086033620037
201711,731.0337129886398
201711,927.8183028301339
201711,106.06366387001813
201711,80.07202925350038
201711,112.07940167697001
201711,89.56124953257905
201711,127.66299822540084
201711,182.49950729718728
201711,99.04692037468014
201711,127.8970280534842
201711,166.8232915322058
201711,165.38255003227368
201711,136.92018123457424
201711,274.84098586509367
201711,169.38687334994572
201711,136.66137613603223
201711,274.4356017816915
201711,1405.581163092856
201711,406.01809907901554
201711,207.92098692920467
201711,522.2348877085916
201711,684.9845781237221
201711,1273.2031720746875
201711,81.3396688292178
201711,1350.0672401305694
201711,1145.8232491570204
201711,80.95965243903427
201711,89.37132269812113
201711,219.53534602387
201711,115.48074709622136
201711,452.68856549027373
