predict_date,class_id,predict_quantity
201711,103507,189
201711,124140,284
201711,125403,327
201711,136916,150
201711,169673,217
201711,175962,215
201711,178529,165
201711,186250,82
201711,194201,237
201711,194450,311
201711,198427,125
201711,206765,2391
201711,209945,279
201711,219195,160
201711,221795,337
201711,245609,100
201711,248352,270
201711,249875,148
201711,250658,286
201711,265980,461
201711,270690,812
201711,281301,587
201711,281792,364
201711,289386,306
201711,289403,296
201711,290854,394
201711,291086,376
201711,291514,94
201711,302513,108
201711,304458,612
201711,308913,132
201711,321683,2107
201711,340175,242
201711,347384,2603
201711,348641,407
201711,349023,939
201711,350259,653
201711,354068,923
201711,356986,619
201711,359378,15
201711,360648,149
201711,376193,132
201711,378356,421
201711,378536,104
201711,379265,270
201711,379876,139
201711,384924,705
201711,392593,237
201711,395234,82
201711,401052,203
201711,409854,1975
201711,412240,88
201711,416749,314
201711,417803,61
201711,425432,1548
201711,436105,457
201711,437063,255
201711,437598,145
201711,453752,380
201711,468392,242
201711,472603,144
201711,475895,75
201711,481950,150
201711,482497,335
201711,492952,261
201711,496459,482
201711,501564,250
201711,510309,170
201711,516750,32
201711,526401,402
201711,527765,36
201711,527809,305
201711,540712,390
201711,559132,222
201711,560265,93
201711,569154,382
201711,576298,299
201711,580470,460
201711,580634,293
201711,587678,365
201711,591790,361
201711,597927,255
201711,603972,509
201711,612523,196
201711,614059,537
201711,619401,351
201711,621073,1137
201711,628041,730
201711,649213,124
201711,651347,136
201711,651782,133
201711,653436,120
201711,654134,650
201711,671482,63
201711,682651,446
201711,683364,62
201711,687270,455
201711,692703,578
201711,693436,248
201711,713651,377
201711,714150,249
201711,714152,718
201711,714860,217
201711,725137,133
201711,732758,322
201711,735971,3055
201711,736094,251
201711,739296,843
201711,741152,671
201711,743957,627
201711,745137,914
201711,750340,37
201711,760412,78
201711,786351,91
201711,789290,69
201711,810398,48
201711,815230,197
201711,819061,184
201711,842246,203
201711,851857,253
201711,854079,351
201711,854548,107
201711,861459,228
201711,871642,175
201711,872180,160
201711,883691,277
201711,890189,1361
201711,905061,136
201711,905745,172
201711,914348,669
201711,923841,709
201711,924154,1022
201711,948936,40
201711,950264,869
201711,953842,755
201711,961362,104
201711,961962,121
201711,963845,244
201711,973106,234
201711,978089,405
