predict_date,class_id,predict_quantity
201711,103507,188
201711,124140,265
201711,125403,164
201711,136916,170
201711,169673,151
201711,175962,246
201711,178529,150
201711,186250,84
201711,194201,386
201711,194450,279
201711,198427,104
201711,206765,2116
201711,209945,103
201711,219195,130
201711,221795,399
201711,245609,126
201711,248352,269
201711,249875,145
201711,250658,186
201711,265980,202
201711,270690,607
201711,281301,334
201711,281792,493
201711,289386,494
201711,289403,282
201711,290854,214
201711,291086,327
201711,291514,51
201711,302513,176
201711,304458,383
201711,308913,149
201711,321683,2251
201711,340175,112
201711,347384,2971
201711,348641,352
201711,349023,962
201711,350259,589
201711,354068,469
201711,356986,474
201711,359378,67
201711,360648,162
201711,376193,89
201711,378356,434
201711,378536,107
201711,379265,323
201711,379876,137
201711,384924,778
201711,392593,199
201711,395234,104
201711,401052,139
201711,409854,1704
201711,412240,70
201711,416749,206
201711,417803,123
201711,425432,1929
201711,436105,439
201711,437063,101
201711,437598,75
201711,453752,195
201711,468392,149
201711,472603,85
201711,475895,102
201711,481950,156
201711,482497,176
201711,492952,155
201711,496459,402
201711,501564,148
201711,510309,96
201711,516750,56
201711,526401,393
201711,527765,71
201711,527809,169
201711,540712,345
201711,559132,109
201711,560265,80
201711,569154,364
201711,576298,186
201711,580470,413
201711,580634,252
201711,587678,165
201711,591790,198
201711,597927,146
201711,603972,421
201711,612523,115
201711,614059,338
201711,619401,400
201711,621073,1094
201711,628041,764
201711,649213,110
201711,651347,236
201711,651782,80
201711,653436,174
201711,654134,529
201711,671482,97
201711,682651,279
201711,683364,87
201711,687270,418
201711,692703,559
201711,693436,149
201711,713651,196
201711,714150,191
201711,714152,430
201711,714860,143
201711,725137,91
201711,732758,164
201711,735971,2025
201711,736094,235
201711,739296,838
201711,741152,598
201711,743957,694
201711,745137,890
201711,750340,103
201711,760412,72
201711,786351,108
201711,789290,81
201711,810398,120
201711,815230,168
201711,819061,106
201711,842246,119
201711,851857,159
201711,854079,159
201711,854548,125
201711,861459,257
201711,871642,161
201711,872180,127
201711,883691,261
201711,890189,1311
201711,905061,376
201711,905745,195
201711,914348,489
201711,923841,644
201711,924154,1221
201711,948936,77
201711,950264,1284
201711,953842,1089
201711,961362,76
201711,961962,83
201711,963845,212
201711,973106,109
201711,978089,418
