predict_date,class_id,predict_quantity
201711,103507,188
201711,124140,264
201711,125403,160
201711,136916,169
201711,169673,148
201711,175962,238
201711,178529,150
201711,186250,84
201711,194201,373
201711,194450,284
201711,198427,104
201711,206765,2194
201711,209945,101
201711,219195,127
201711,221795,401
201711,245609,123
201711,248352,262
201711,249875,142
201711,250658,188
201711,265980,206
201711,270690,589
201711,281301,346
201711,281792,483
201711,289386,473
201711,289403,280
201711,290854,212
201711,291086,322
201711,291514,50
201711,302513,171
201711,304458,383
201711,308913,141
201711,321683,2245
201711,340175,112
201711,347384,2971
201711,348641,351
201711,349023,963
201711,350259,609
201711,354068,488
201711,356986,480
201711,359378,63
201711,360648,158
201711,376193,88
201711,378356,434
201711,378536,105
201711,379265,311
201711,379876,138
201711,384924,795
201711,392593,194
201711,395234,102
201711,401052,137
201711,409854,1696
201711,412240,70
201711,416749,210
201711,417803,117
201711,425432,1904
201711,436105,437
201711,437063,96
201711,437598,76
201711,453752,197
201711,468392,152
201711,472603,83
201711,475895,100
201711,481950,157
201711,482497,178
201711,492952,157
201711,496459,400
201711,501564,148
201711,510309,98
201711,516750,55
201711,526401,403
201711,527765,67
201711,527809,159
201711,540712,345
201711,559132,110
201711,560265,80
201711,569154,356
201711,576298,185
201711,580470,423
201711,580634,255
201711,587678,171
201711,591790,198
201711,597927,149
201711,603972,418
201711,612523,114
201711,614059,337
201711,619401,397
201711,621073,1082
201711,628041,748
201711,649213,112
201711,651347,230
201711,651782,83
201711,653436,168
201711,654134,520
201711,671482,91
201711,682651,286
201711,683364,84
201711,687270,414
201711,692703,556
201711,693436,144
201711,713651,200
201711,714150,192
201711,714152,438
201711,714860,139
201711,725137,89
201711,732758,169
201711,735971,2125
201711,736094,233
201711,739296,822
201711,741152,596
201711,743957,686
201711,745137,875
201711,750340,95
201711,760412,68
201711,786351,108
201711,789290,80
201711,810398,113
201711,815230,171
201711,819061,114
201711,842246,120
201711,851857,161
201711,854079,162
201711,854548,123
201711,861459,250
201711,871642,159
201711,872180,125
201711,883691,263
201711,890189,1306
201711,905061,359
201711,905745,189
201711,914348,509
201711,923841,649
201711,924154,1226
201711,948936,74
201711,950264,1274
201711,953842,1087
201711,961362,74
201711,961962,83
201711,963845,210
201711,973106,109
201711,978089,423
