predict_date,class_id,predict_quantity
201711,103507,937
201711,124140,402
201711,125403,289
201711,136916,227
201711,169673,66
201711,175962,449
201711,178529,188
201711,186250,280
201711,194201,237
201711,194450,328
201711,198427,191
201711,206765,1742
201711,209945,455
201711,219195,503
201711,221795,238
201711,245609,164
201711,248352,955
201711,249875,163
201711,250658,127
201711,265980,284
201711,270690,1149
201711,281301,604
201711,281792,586
201711,289386,420
201711,289403,209
201711,290854,315
201711,291086,818
201711,291514,34
201711,302513,148
201711,304458,472
201711,308913,194
201711,321683,2328
201711,340175,64
201711,347384,3933
201711,348641,667
201711,349023,906
201711,350259,551
201711,354068,1119
201711,356986,99
201711,359378,15
201711,360648,166
201711,376193,131
201711,378356,615
201711,378536,146
201711,379265,578
201711,379876,166
201711,384924,561
201711,392593,362
201711,395234,55
201711,401052,278
201711,409854,2464
201711,412240,253
201711,416749,296
201711,417803,40
201711,425432,2651
201711,436105,482
201711,437063,58
201711,437598,504
201711,453752,300
201711,468392,450
201711,472603,246
201711,475895,118
201711,481950,96
201711,482497,149
201711,492952,361
201711,496459,611
201711,501564,46
201711,510309,104
201711,516750,137
201711,526401,410
201711,527765,215
201711,527809,288
201711,540712,564
201711,559132,171
201711,560265,322
201711,569154,197
201711,576298,349
201711,580470,773
201711,580634,330
201711,587678,452
201711,591790,128
201711,597927,720
201711,603972,537
201711,612523,74
201711,614059,651
201711,619401,300
201711,621073,2328
201711,628041,870
201711,649213,125
201711,651347,151
201711,651782,124
201711,653436,121
201711,654134,1470
201711,671482,177
201711,682651,101
201711,683364,39
201711,687270,106
201711,692703,745
201711,693436,371
201711,713651,217
201711,714150,110
201711,714152,759
201711,714860,332
201711,725137,44
201711,732758,200
201711,735971,3560
201711,736094,594
201711,739296,1382
201711,741152,835
201711,743957,913
201711,745137,1340
201711,750340,240
201711,760412,34
201711,786351,636
201711,789290,38
201711,810398,107
201711,815230,40
201711,819061,623
201711,842246,18
201711,851857,288
201711,854079,290
201711,854548,44
201711,861459,168
201711,871642,165
201711,872180,66
201711,883691,337
201711,890189,587
201711,905061,145
201711,905745,322
201711,914348,1104
201711,923841,394
201711,924154,1340
201711,948936,59
201711,950264,795
201711,953842,1452
201711,961362,120
201711,961962,111
201711,963845,441
201711,973106,155
201711,978089,416
