predict_date,class_id,predict_quantity
201711,103507,192
201711,124140,292
201711,125403,335
201711,136916,152
201711,169673,223
201711,175962,219
201711,178529,169
201711,186250,84
201711,194201,241
201711,194450,315
201711,198427,127
201711,206765,2420
201711,209945,287
201711,219195,164
201711,221795,345
201711,245609,101
201711,248352,277
201711,249875,152
201711,250658,294
201711,265980,470
201711,270690,827
201711,281301,599
201711,281792,374
201711,289386,331
201711,289403,303
201711,290854,405
201711,291086,389
201711,291514,96
201711,302513,110
201711,304458,626
201711,308913,135
201711,321683,2117
201711,340175,249
201711,347384,2679
201711,348641,418
201711,349023,959
201711,350259,654
201711,354068,951
201711,356986,639
201711,359378,16
201711,360648,152
201711,376193,134
201711,378356,432
201711,378536,106
201711,379265,275
201711,379876,143
201711,384924,722
201711,392593,241
201711,395234,84
201711,401052,208
201711,409854,2019
201711,412240,90
201711,416749,319
201711,417803,63
201711,425432,1567
201711,436105,470
201711,437063,262
201711,437598,147
201711,453752,389
201711,468392,247
201711,472603,145
201711,475895,77
201711,481950,154
201711,482497,343
201711,492952,268
201711,496459,503
201711,501564,256
201711,510309,174
201711,516750,33
201711,526401,412
201711,527765,37
201711,527809,311
201711,540712,399
201711,559132,226
201711,560265,94
201711,569154,392
201711,576298,306
201711,580470,470
201711,580634,300
201711,587678,372
201711,591790,371
201711,597927,259
201711,603972,520
201711,612523,201
201711,614059,551
201711,619401,359
201711,621073,1159
201711,628041,735
201711,649213,126
201711,651347,141
201711,651782,137
201711,653436,123
201711,654134,662
201711,671482,63
201711,682651,457
201711,683364,64
201711,687270,469
201711,692703,590
201711,693436,253
201711,713651,388
201711,714150,256
201711,714152,732
201711,714860,221
201711,725137,136
201711,732758,330
201711,735971,3057
201711,736094,256
201711,739296,862
201711,741152,677
201711,743957,639
201711,745137,929
201711,750340,38
201711,760412,80
201711,786351,93
201711,789290,71
201711,810398,49
201711,815230,203
201711,819061,192
201711,842246,209
201711,851857,260
201711,854079,359
201711,854548,110
201711,861459,233
201711,871642,178
201711,872180,165
201711,883691,283
201711,890189,1395
201711,905061,138
201711,905745,176
201711,914348,663
201711,923841,726
201711,924154,1029
201711,948936,41
201711,950264,894
201711,953842,773
201711,961362,106
201711,961962,124
201711,963845,248
201711,973106,239
201711,978089,410
