predict_date,class_id,predict_quantity
201711,103507,134
201711,124140,269
201711,125403,165
201711,136916,171
201711,169673,154
201711,175962,245
201711,178529,154
201711,186250,86
201711,194201,380
201711,194450,291
201711,198427,107
201711,206765,2134
201711,209945,104
201711,219195,129
201711,221795,402
201711,245609,124
201711,248352,664
201711,249875,145
201711,250658,192
201711,265980,128
201711,270690,617
201711,281301,541
201711,281792,493
201711,289386,480
201711,289403,283
201711,290854,217
201711,291086,330
201711,291514,51
201711,302513,176
201711,304458,606
201711,308913,143
201711,321683,2178
201711,340175,115
201711,347384,3846
201711,348641,354
201711,349023,977
201711,350259,614
201711,354068,772
201711,356986,489
201711,359378,64
201711,360648,162
201711,376193,90
201711,378356,441
201711,378536,107
201711,379265,318
201711,379876,142
201711,384924,803
201711,392593,198
201711,395234,104
201711,401052,141
201711,409854,2168
201711,412240,71
201711,416749,212
201711,417803,119
201711,425432,2028
201711,436105,445
201711,437063,100
201711,437598,77
201711,453752,202
201711,468392,155
201711,472603,86
201711,475895,102
201711,481950,159
201711,482497,183
201711,492952,160
201711,496459,404
201711,501564,154
201711,510309,100
201711,516750,56
201711,526401,405
201711,527765,68
201711,527809,164
201711,540712,363
201711,559132,112
201711,560265,82
201711,569154,366
201711,576298,190
201711,580470,434
201711,580634,258
201711,587678,169
201711,591790,206
201711,597927,152
201711,603972,429
201711,612523,115
201711,614059,345
201711,619401,402
201711,621073,1194
201711,628041,755
201711,649213,115
201711,651347,234
201711,651782,84
201711,653436,173
201711,654134,743
201711,671482,94
201711,682651,290
201711,683364,87
201711,687270,424
201711,692703,568
201711,693436,146
201711,713651,203
201711,714150,194
201711,714152,548
201711,714860,141
201711,725137,92
201711,732758,171
201711,735971,2218
201711,736094,238
201711,739296,696
201711,741152,594
201711,743957,693
201711,745137,888
201711,750340,97
201711,760412,71
201711,786351,110
201711,789290,80
201711,810398,116
201711,815230,173
201711,819061,112
201711,842246,123
201711,851857,161
201711,854079,166
201711,854548,126
201711,861459,259
201711,871642,165
201711,872180,129
201711,883691,266
201711,890189,1706
201711,905061,367
201711,905745,197
201711,914348,809
201711,923841,663
201711,924154,1374
201711,948936,76
201711,950264,1128
201711,953842,1192
201711,961362,76
201711,961962,86
201711,963845,217
201711,973106,111
201711,978089,428
