predict_date,class_id,predict_quantity
201711,103507,1813
201711,124140,614
201711,125403,322
201711,136916,271
201711,169673,68
201711,175962,674
201711,178529,395
201711,186250,353
201711,194201,245
201711,194450,587
201711,198427,336
201711,206765,2845
201711,209945,340
201711,219195,663
201711,221795,405
201711,245609,243
201711,248352,1229
201711,249875,168
201711,250658,252
201711,265980,393
201711,270690,1643
201711,281301,1151
201711,281792,734
201711,289386,717
201711,289403,177
201711,290854,325
201711,291086,1365
201711,291514,35
201711,302513,231
201711,304458,802
201711,308913,103
201711,321683,2740
201711,340175,66
201711,347384,7938
201711,348641,1349
201711,349023,2213
201711,350259,734
201711,354068,1716
201711,356986,476
201711,359378,16
201711,360648,233
201711,376193,137
201711,378356,854
201711,378536,158
201711,379265,1033
201711,379876,272
201711,384924,1082
201711,392593,438
201711,395234,57
201711,401052,281
201711,409854,4150
201711,412240,420
201711,416749,307
201711,417803,42
201711,425432,2919
201711,436105,647
201711,437063,60
201711,437598,764
201711,453752,348
201711,468392,407
201711,472603,375
201711,475895,199
201711,481950,93
201711,482497,217
201711,492952,620
201711,496459,1001
201711,501564,125
201711,510309,134
201711,516750,253
201711,526401,701
201711,527765,224
201711,527809,337
201711,540712,203
201711,559132,210
201711,560265,463
201711,569154,493
201711,576298,589
201711,580470,1152
201711,580634,308
201711,587678,684
201711,591790,147
201711,597927,1153
201711,603972,582
201711,612523,77
201711,614059,611
201711,619401,375
201711,621073,3240
201711,628041,1006
201711,649213,160
201711,651347,349
201711,651782,169
201711,653436,125
201711,654134,2495
201711,671482,223
201711,682651,245
201711,683364,97
201711,687270,108
201711,692703,939
201711,693436,294
201711,713651,196
201711,714150,113
201711,714152,898
201711,714860,543
201711,725137,46
201711,732758,175
201711,735971,4199
201711,736094,849
201711,739296,2509
201711,741152,1177
201711,743957,702
201711,745137,1797
201711,750340,420
201711,760412,35
201711,786351,864
201711,789290,40
201711,810398,286
201711,815230,41
201711,819061,1152
201711,842246,19
201711,851857,327
201711,854079,258
201711,854548,46
201711,861459,173
201711,871642,328
201711,872180,68
201711,883691,481
201711,890189,608
201711,905061,151
201711,905745,386
201711,914348,678
201711,923841,654
201711,924154,2675
201711,948936,246
201711,950264,1348
201711,953842,2954
201711,961362,132
201711,961962,149
201711,963845,1003
201711,973106,181
201711,978089,1086
