predict_date,class_id,predict_quantity
201711,103507,207
201711,124140,295
201711,125403,180
201711,136916,186
201711,169673,169
201711,175962,268
201711,178529,166
201711,186250,93
201711,194201,421
201711,194450,309
201711,198427,114
201711,206765,2361
201711,209945,113
201711,219195,143
201711,221795,438
201711,245609,137
201711,248352,293
201711,249875,158
201711,250658,210
201711,265980,229
201711,270690,676
201711,281301,375
201711,281792,541
201711,289386,506
201711,289403,306
201711,290854,238
201711,291086,362
201711,291514,56
201711,302513,191
201711,304458,429
201711,308913,158
201711,321683,2498
201711,340175,127
201711,347384,3265
201711,348641,383
201711,349023,1063
201711,350259,660
201711,354068,526
201711,356986,533
201711,359378,71
201711,360648,178
201711,376193,99
201711,378356,477
201711,378536,118
201711,379265,349
201711,379876,153
201711,384924,865
201711,392593,216
201711,395234,114
201711,401052,155
201711,409854,1886
201711,412240,78
201711,416749,229
201711,417803,131
201711,425432,2088
201711,436105,489
201711,437063,109
201711,437598,83
201711,453752,218
201711,468392,166
201711,472603,95
201711,475895,111
201711,481950,172
201711,482497,200
201711,492952,172
201711,496459,437
201711,501564,167
201711,510309,107
201711,516750,60
201711,526401,434
201711,527765,75
201711,527809,180
201711,540712,378
201711,559132,122
201711,560265,89
201711,569154,402
201711,576298,207
201711,580470,461
201711,580634,280
201711,587678,185
201711,591790,223
201711,597927,163
201711,603972,466
201711,612523,128
201711,614059,379
201711,619401,440
201711,621073,1193
201711,628041,846
201711,649213,122
201711,651347,254
201711,651782,90
201711,653436,190
201711,654134,580
201711,671482,103
201711,682651,316
201711,683364,95
201711,687270,465
201711,692703,621
201711,693436,161
201711,713651,219
201711,714150,214
201711,714152,490
201711,714860,155
201711,725137,101
201711,732758,184
201711,735971,2290
201711,736094,262
201711,739296,923
201711,741152,655
201711,743957,765
201711,745137,969
201711,750340,107
201711,760412,77
201711,786351,118
201711,789290,88
201711,810398,127
201711,815230,188
201711,819061,117
201711,842246,135
201711,851857,177
201711,854079,181
201711,854548,138
201711,861459,283
201711,871642,178
201711,872180,142
201711,883691,288
201711,890189,1454
201711,905061,405
201711,905745,214
201711,914348,557
201711,923841,719
201711,924154,1353
201711,948936,83
201711,950264,1389
201711,953842,1193
201711,961362,83
201711,961962,92
201711,963845,234
201711,973106,123
201711,978089,460
