predict_date,class_id,predict_quantity
201711,103507,197
201711,124140,284
201711,125403,174
201711,136916,180
201711,169673,162
201711,175962,258
201711,178529,160
201711,186250,89
201711,194201,405
201711,194450,298
201711,198427,110
201711,206765,2283
201711,209945,109
201711,219195,136
201711,221795,424
201711,245609,132
201711,248352,282
201711,249875,152
201711,250658,202
201711,265980,218
201711,270690,644
201711,281301,362
201711,281792,520
201711,289386,493
201711,289403,296
201711,290854,228
201711,291086,347
201711,291514,54
201711,302513,184
201711,304458,411
201711,308913,152
201711,321683,2386
201711,340175,122
201711,347384,3132
201711,348641,372
201711,349023,1026
201711,350259,638
201711,354068,505
201711,356986,513
201711,359378,68
201711,360648,172
201711,376193,96
201711,378356,458
201711,378536,113
201711,379265,336
201711,379876,147
201711,384924,835
201711,392593,208
201711,395234,110
201711,401052,149
201711,409854,1813
201711,412240,75
201711,416749,220
201711,417803,126
201711,425432,2023
201711,436105,470
201711,437063,104
201711,437598,80
201711,453752,210
201711,468392,161
201711,472603,90
201711,475895,107
201711,481950,166
201711,482497,193
201711,492952,165
201711,496459,416
201711,501564,160
201711,510309,103
201711,516750,58
201711,526401,419
201711,527765,72
201711,527809,172
201711,540712,364
201711,559132,117
201711,560265,86
201711,569154,386
201711,576298,199
201711,580470,443
201711,580634,270
201711,587678,176
201711,591790,214
201711,597927,156
201711,603972,447
201711,612523,122
201711,614059,363
201711,619401,423
201711,621073,1142
201711,628041,803
201711,649213,117
201711,651347,245
201711,651782,87
201711,653436,183
201711,654134,555
201711,671482,99
201711,682651,305
201711,683364,91
201711,687270,446
201711,692703,596
201711,693436,155
201711,713651,211
201711,714150,206
201711,714152,468
201711,714860,149
201711,725137,97
201711,732758,177
201711,735971,2194
201711,736094,252
201711,739296,885
201711,741152,627
201711,743957,734
201711,745137,930
201711,750340,102
201711,760412,74
201711,786351,114
201711,789290,85
201711,810398,122
201711,815230,181
201711,819061,113
201711,842246,129
201711,851857,170
201711,854079,173
201711,854548,133
201711,861459,272
201711,871642,172
201711,872180,137
201711,883691,278
201711,890189,1399
201711,905061,389
201711,905745,205
201711,914348,540
201711,923841,691
201711,924154,1301
201711,948936,80
201711,950264,1339
201711,953842,1141
201711,961362,79
201711,961962,89
201711,963845,223
201711,973106,118
201711,978089,441
