predict_date,class_id,predict_quantity
201711,103507,186
201711,124140,286
201711,125403,329
201711,136916,151
201711,169673,218
201711,175962,216
201711,178529,166
201711,186250,83
201711,194201,239
201711,194450,309
201711,198427,126
201711,206765,2398
201711,209945,281
201711,219195,161
201711,221795,339
201711,245609,101
201711,248352,272
201711,249875,149
201711,250658,288
201711,265980,463
201711,270690,809
201711,281301,590
201711,281792,367
201711,289386,308
201711,289403,299
201711,290854,397
201711,291086,377
201711,291514,94
201711,302513,108
201711,304458,615
201711,308913,133
201711,321683,2079
201711,340175,244
201711,347384,2617
201711,348641,404
201711,349023,945
201711,350259,646
201711,354068,928
201711,356986,625
201711,359378,15
201711,360648,149
201711,376193,133
201711,378356,424
201711,378536,105
201711,379265,271
201711,379876,141
201711,384924,711
201711,392593,239
201711,395234,82
201711,401052,204
201711,409854,1978
201711,412240,88
201711,416749,313
201711,417803,62
201711,425432,1555
201711,436105,461
201711,437063,257
201711,437598,145
201711,453752,384
201711,468392,244
201711,472603,144
201711,475895,75
201711,481950,151
201711,482497,339
201711,492952,261
201711,496459,480
201711,501564,251
201711,510309,171
201711,516750,32
201711,526401,402
201711,527765,36
201711,527809,307
201711,540712,394
201711,559132,224
201711,560265,93
201711,569154,385
201711,576298,300
201711,580470,462
201711,580634,296
201711,587678,363
201711,591790,365
201711,597927,256
201711,603972,514
201711,612523,198
201711,614059,540
201711,619401,355
201711,621073,1141
201711,628041,722
201711,649213,125
201711,651347,136
201711,651782,133
201711,653436,121
201711,654134,654
201711,671482,62
201711,682651,450
201711,683364,63
201711,687270,459
201711,692703,582
201711,693436,249
201711,713651,379
201711,714150,251
201711,714152,726
201711,714860,219
201711,725137,134
201711,732758,324
201711,735971,3012
201711,736094,252
201711,739296,844
201711,741152,671
201711,743957,635
201711,745137,916
201711,750340,37
201711,760412,79
201711,786351,91
201711,789290,69
201711,810398,48
201711,815230,199
201711,819061,180
201711,842246,204
201711,851857,255
201711,854079,354
201711,854548,107
201711,861459,230
201711,871642,176
201711,872180,161
201711,883691,280
201711,890189,1377
201711,905061,136
201711,905745,174
201711,914348,663
201711,923841,718
201711,924154,1013
201711,948936,40
201711,950264,880
201711,953842,755
201711,961362,104
201711,961962,122
201711,963845,242
201711,973106,235
201711,978089,401
